# Pipeline started at 06-11 17:13:49

# pid	hash	cid	runtime	mem	cmd	lock
167230	202c9d98ee	1	0:00:00.020000	 0.0	ln	lock.raw__K562_RNA-seq_50.fastq.gz
167231	fc1edf5a3a	2	0:02:57.860000	 0.0025	pigz	lock.fastq__K562_RNA-seq_50_R1.fastq
168232	f8f2db7e2c	3	0:03:09.630000	 4.7832	cutadapt	lock.fastq__K562_RNA-seq_50_R1_processed.fastq
168704	83eb91b735	5	0:02:18.190000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_50_R1_processed.fastq
168703	83eb91b735	4	0:02:18.220000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_50_R1_processed.fastq
169377	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_RNA-seq_50_R1_processed_fastqc.html
169588	18c7cc721d	6f	0:04:36.390000	 0.2443	fastqc	lock.trimmed_fastqc
172751	940918ee9e	7	0:00:00.060000	 0.0015	touch	lock.fastq__processed_R1.flag
172754	2417dfd08c	8	0:00:05.830000	 0.2045	Rscript	lock.cutadapt__K562_RNA-seq_50_R1_adapter_insertion_distribution.pdf
177647	afe0d06753	10	0:31:15.800000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_50_sort.bam
177638	afe0d06753	9	0:31:15.830000	 3.7153	bowtie2	lock.aligned_hg38__K562_RNA-seq_50_sort.bam
177648	afe0d06753	11	0:41:01.480000	 0.9594	samtools	lock.aligned_hg38__K562_RNA-seq_50_sort.bam
11542	2292c7975c	12	0:02:52.950000	 0.0186	samtools	lock.aligned_hg38__K562_RNA-seq_50_sort.bam
26942	4d45b809f0	13	0:02:34.720000	 0.0115	pigz	lock.prealignments__K562_RNA-seq_50_human_rDNA_unmap.fq.gz
28473	52f3c2e68f	14	0:01:13.030000	 0.015	samtools	lock.aligned_hg38__K562_RNA-seq_50_temp.bam.bai
29054	a6d8b88fcc	15	0:00:56.440000	 0.015	samtools	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
29496	884fb71183	17	0:00:00.050000	 0.0	cut	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
29499	884fb71183	19	0:00:00.070000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
29495	884fb71183	16	0:00:00.080000	 0.0089	samtools	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
29498	884fb71183	18	0:00:00.090000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
29501	8030bdf858	20	0:01:04.780000	 0.0193	samtools	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
30351	d773150b41	21	0:00:00.420000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
30353	a6d8b88fcc	22	0:00:50.570000	 0.0154	samtools	lock.aligned_hg38__K562_RNA-seq_50_noMT.bam
32039	cd11eea5ac	24	0:01:14.020000	 2.0062	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_50_bamQC.tsv
# Pipeline started at 06-11 19:08:40

# pid	hash	cid	runtime	mem	cmd	lock
98040	cd11eea5ac	12	0:01:12.060000	 1.4968	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_50_bamQC.tsv
98138	d0b4d0fd8f	13	0:00:22.040000	 0.0174	samtools	lock.aligned_hg38__K562_RNA-seq_50_unmap.bam
