File_mb	2146.02	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	104146252	PEPPRO
Fastq_reads	104146252	PEPPRO
Trimmed_reads	25498419	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	41262698.0	PEPPRO
Uninformative_adapter_reads	25749458.0	PEPPRO
Duplicate_reads	2562794.0	PEPPRO
Pct_uninformative_adapter_reads	49.4487	PEPPRO
Trimmed_reads	50996838	PEPPRO
Trim_loss_rate	51.03	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0318	PEPPRO
Aligned_reads_human_rDNA	5245576.0	PEPPRO
Alignment_rate_human_rDNA	10.29	PEPPRO
Mapped_reads	39350499	PEPPRO
QC_filtered_reads	23000545	PEPPRO
Aligned_reads	16349954.5	PEPPRO
Alignment_rate	32.06	PEPPRO
Total_efficiency	15.7	PEPPRO
Read_depth	2.95	PEPPRO
Mitochondrial_reads	756629	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.8542	PEPPRO
NRF	1.0	PEPPRO
PBC1	8767451.5	PEPPRO
PBC2	8767451.5	PEPPRO
Unmapped_reads	5998097	PEPPRO
TSS_coding_score	33.8	PEPPRO
TSS_non-coding_score	12.3	PEPPRO
Pause_index	33.96	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.29	PEPPRO
Time	3:00:51	PEPPRO
Success	06-15-10:18:16	PEPPRO
