File_mb	5091.82	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	70000000	PEPPRO
Fastq_reads	70000000	PEPPRO
Reads_with_adapter	24858626.0	PEPPRO
Uninformative_adapter_reads	0.0	PEPPRO
Pct_uninformative_adapter_reads	0.0	PEPPRO
Trimmed_reads	70000000	PEPPRO
Trim_loss_rate	0.0	PEPPRO
Peak_adapter_insertion_size	0	PEPPRO
Degradation_ratio	0.0	PEPPRO
Aligned_reads_human_rDNA	1624026.0	PEPPRO
Alignment_rate_human_rDNA	2.32	PEPPRO
Mapped_reads	56850944	PEPPRO
QC_filtered_reads	12689564	PEPPRO
Aligned_reads	44161380	PEPPRO
Alignment_rate	63.09	PEPPRO
Total_efficiency	63.09	PEPPRO
Read_depth	11.83	PEPPRO
Mitochondrial_reads	4192362	PEPPRO
Maximum_read_length	76	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.47	PEPPRO
PBC1	0.79	PEPPRO
PBC2	8.82	PEPPRO
Unmapped_reads	11525030	PEPPRO
TSS_coding_score	19.1	PEPPRO
TSS_non-coding_score	2.5	PEPPRO
Pause_index	7.79	PEPPRO
Plus_FRiP	0.4	PEPPRO
Minus_FRiP	0.41	PEPPRO
mRNA_contamination	12.77	PEPPRO
Time	2:07:14	PEPPRO
Success	06-15-09:24:25	PEPPRO
