# Pipeline started at 06-15 07:17:11

# pid	hash	cid	runtime	mem	cmd	lock
52656	e83f9c0449	1	0:00:00.030000	 0.0	ln	lock.raw__K562_RNA-seq_100.fastq.gz
52657	b7205f11cc	2	0:02:34.600000	 0.0025	pigz	lock.fastq__K562_RNA-seq_100_R1.fastq
53122	ef0c6c1c24	3	0:01:53.320000	 5.7268	cutadapt	lock.fastq__K562_RNA-seq_100_R1_processed.fastq
53248	34edcc3d1d	4	0:01:52.700000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_100_R1_processed.fastq
53249	34edcc3d1d	5	0:01:57.760000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_100_R1_processed.fastq
53615	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_RNA-seq_100_R1_processed_fastqc.html
53636	3491406de2	6f	0:04:34.620000	 0.2014	fastqc	lock.trimmed_fastqc
54166	a67283eb04	7	0:00:00.050000	 0.0015	touch	lock.fastq__processed_R1.flag
54167	150be2720e	8	0:00:05.090000	 0.3003	Rscript	lock.cutadapt__K562_RNA-seq_100_R1_adapter_insertion_distribution.pdf
54845	bbff87535c	9	0:26:43.820000	 3.692	bowtie2	lock.aligned_hg38__K562_RNA-seq_100_sort.bam
54852	bbff87535c	10	0:27:03.850000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_100_sort.bam
54853	bbff87535c	11	0:36:44.400000	 0.8897	samtools	lock.aligned_hg38__K562_RNA-seq_100_sort.bam
58535	cec830658c	12	0:03:54.070000	 0.0189	samtools	lock.aligned_hg38__K562_RNA-seq_100_sort.bam
60113	8e8bae3601	13	0:02:32.600000	 0.0094	pigz	lock.prealignments__K562_RNA-seq_100_human_rDNA_unmap.fq.gz
60471	467e971b1c	14	0:01:14.160000	 0.0152	samtools	lock.aligned_hg38__K562_RNA-seq_100_temp.bam.bai
60538	f5f07b3797	15	0:00:48.800000	 0.0139	samtools	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60579	f188baf659	16	0:00:00.060000	 0.0	samtools	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60581	f188baf659	18	0:00:00.070000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60580	f188baf659	17	0:00:00.090000	 0.0	cut	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60582	f188baf659	19	0:00:00.100000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60584	dc5930b9f1	20	0:00:53.190000	 0.0196	samtools	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60644	0450f3f6a6	21	0:00:00.410000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
60645	f5f07b3797	22	0:00:45.580000	 0.0137	samtools	lock.aligned_hg38__K562_RNA-seq_100_noMT.bam
61041	c5a673f75a	24	0:00:47.650000	 1.987	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_100_bamQC.tsv
61111	1f3207087a	25	0:00:24.410000	 0.0175	samtools	lock.aligned_hg38__K562_RNA-seq_100_unmap.bam
61169	2b94edfa41	26	0:03:42.530000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_100_minus.bam
61550	61916dd8ef	27	0:03:21.750000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_100_minus.bam
61718	6995032ea3	28	0:00:00.300000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
61719	f05a43c407	29	0:00:10.040000	 0.5148	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_100_plus_TssEnrichment.txt
61754	4e27cc21b4	30	0:00:06.980000	 0.59	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_100_minus_TssEnrichment.txt
61787	ae6255f32e	31	0:00:06.330000	 0.3076	Rscript	lock.QC_hg38__K562_RNA-seq_100_TSSenrichment.pdf
62048	3c947027e3	32	0:00:00.140000	 0.0	samtools	lock.QC_hg38__chr_order.txt
62050	3c947027e3	34	0:00:00.230000	 0.0	awk	lock.QC_hg38__chr_order.txt
62049	3c947027e3	33	0:00:00.240000	 0.0	grep	lock.QC_hg38__chr_order.txt
62051	3c947027e3	35	0:00:00.260000	 0.0	awk	lock.QC_hg38__chr_order.txt
62054	090d1c1929	36	0:00:00.050000	 0.0022	cut	lock.QC_hg38__chr_keep.txt
62056	90603ebc7f	37	0:00:01.660000	 0.0042	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
62057	90603ebc7f	38	0:00:01.850000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
62060	e6979e30f6	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
62061	e6979e30f6	40	0:00:00.330000	 0.0049	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
62063	fd1895a48c	41	0:01:07.800000	 0.0725	bedtools	lock.QC_hg38__K562_RNA-seq_100_TSS_density.bed
62065	fd1895a48c	43	0:01:08.270000	 0.0104	sort	lock.QC_hg38__K562_RNA-seq_100_TSS_density.bed
62064	fd1895a48c	42	0:01:08.290000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_100_TSS_density.bed
62066	fd1895a48c	44	0:01:08.310000	 0.003	sort	lock.QC_hg38__K562_RNA-seq_100_TSS_density.bed
62127	35761b0038	45	0:01:46.160000	 0.3131	bedtools	lock.QC_hg38__K562_RNA-seq_100_gene_body_density.bed
62129	35761b0038	47	0:01:46.270000	 0.0046	sort	lock.QC_hg38__K562_RNA-seq_100_gene_body_density.bed
62128	35761b0038	46	0:01:46.290000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_100_gene_body_density.bed
62218	84c11be0e8	48	0:00:00.120000	 0.0007	join	lock.QC_hg38__K562_RNA-seq_100_pause_index.bed
62220	84c11be0e8	50	0:00:00.350000	 0.0038	env	lock.QC_hg38__K562_RNA-seq_100_pause_index.bed
62219	84c11be0e8	49	0:00:00.380000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_100_pause_index.bed
62226	2fb9fd73f6	51	0:00:00.040000	 0.0015	awk	lock.QC_hg38__K562_RNA-seq_100_pause_index.bed
62232	5ca268851c	52	0:00:05.040000	 0.3163	Rscript	lock.QC_hg38__K562_RNA-seq_100_pause_index.pdf
62253	90ca2266fd	53	0:00:00.040000	 0.0019	pigz	lock.QC_hg38__K562_RNA-seq_100_pause_index.bed.gz
62331	450594da99	54	0:00:00.810000	 0.0042	grep	lock.signal_hg38__K562_RNA-seq_100_gene_coverage.bed
62332	450594da99	55	0:00:00.840000	 0.005	bedtools	lock.signal_hg38__K562_RNA-seq_100_gene_coverage.bed
62335	48f5e5d46c	56	0:01:40.560000	 0.2693	bedtools	lock.signal_hg38__K562_RNA-seq_100_gene_coverage.bed
62629	ea68e309b4	57	0:00:00.090000	 0.0015	ln	lock.raw__hg38_annotations.bed
62630	097c52ed44	58	0:00:00.330000	 0.0023	pigz	lock.raw__hg38_annotations.bed
62639	1710c3cf2e	59	0:00:01.400000	 0.0023	awk	lock.QC_hg38__Enhancer
62641	51d6884573	60	0:00:00.050000	 0.0	cut	lock.QC_hg38__Enhancer_sort.bed
62642	51d6884573	61	0:00:00.750000	 0.0023	grep	lock.QC_hg38__Enhancer_sort.bed
62644	51d6884573	63	0:00:00.790000	 0.0108	bedtools	lock.QC_hg38__Enhancer_sort.bed
62643	51d6884573	62	0:00:00.800000	 0.0007	cut	lock.QC_hg38__Enhancer_sort.bed
62647	afd3e8b991	64	0:00:33.560000	 0.0378	bedtools	lock.QC_hg38__K562_RNA-seq_100_Enhancer_plus_coverage.bed
62676	fff048acfb	65	0:00:33.980000	 0.0487	bedtools	lock.QC_hg38__K562_RNA-seq_100_Enhancer_minus_coverage.bed
62706	d1d8b827db	67	0:00:00.070000	 0.0	cut	lock.QC_hg38__Promoter_sort.bed
62707	d1d8b827db	68	0:00:00.290000	 0.0026	grep	lock.QC_hg38__Promoter_sort.bed
62709	d1d8b827db	70	0:00:00.300000	 0.0084	bedtools	lock.QC_hg38__Promoter_sort.bed
62708	d1d8b827db	69	0:00:00.320000	 0.0007	cut	lock.QC_hg38__Promoter_sort.bed
62711	22c3689e80	71	0:00:37.800000	 0.1949	bedtools	lock.QC_hg38__K562_RNA-seq_100_Promoter_plus_coverage.bed
62743	89f5e1a6af	72	0:00:36.470000	 0.0897	bedtools	lock.QC_hg38__K562_RNA-seq_100_Promoter_minus_coverage.bed
62776	044e9033ad	74	0:00:00.130000	 0.0015	mv	lock.QC_hg38__Promoter_Flanking_Region
62777	0f2dbbcf92	75	0:00:00.040000	 0.0	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
62779	0f2dbbcf92	77	0:00:01.040000	 0.0007	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
62778	0f2dbbcf92	76	0:00:01.050000	 0.0023	grep	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
62780	0f2dbbcf92	78	0:00:01.090000	 0.0089	bedtools	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
62783	655ffbd9ba	79	0:00:34.770000	 0.0264	bedtools	lock.QC_hg38__K562_RNA-seq_100_Promoter_Flanking_Region_plus_coverage.bed
62812	9cc1c1803e	80	0:00:31.870000	 0.0694	bedtools	lock.QC_hg38__K562_RNA-seq_100_Promoter_Flanking_Region_minus_coverage.bed
62841	c6dfa745d9	82	0:00:00.050000	 0.0015	mv	lock.QC_hg38__5_UTR
62842	00a2d78244	83	0:00:00.040000	 0.0	cut	lock.QC_hg38__5_UTR_sort.bed
62843	00a2d78244	84	0:00:00.530000	 0.0026	grep	lock.QC_hg38__5_UTR_sort.bed
62845	00a2d78244	86	0:00:00.560000	 0.0098	bedtools	lock.QC_hg38__5_UTR_sort.bed
62844	00a2d78244	85	0:00:00.580000	 0.0007	cut	lock.QC_hg38__5_UTR_sort.bed
62848	77fed493bf	87	0:00:34.480000	 0.0312	bedtools	lock.QC_hg38__K562_RNA-seq_100_5_UTR_plus_coverage.bed
63134	a33a2b730e	88	0:00:31.840000	 0.0391	bedtools	lock.QC_hg38__K562_RNA-seq_100_5_UTR_minus_coverage.bed
63196	9babc39941	90	0:00:00.050000	 0.0015	mv	lock.QC_hg38__3_UTR
63197	4cbc4c22e8	91	0:00:00.040000	 0.0	cut	lock.QC_hg38__3_UTR_sort.bed
63198	4cbc4c22e8	92	0:00:00.620000	 0.0026	grep	lock.QC_hg38__3_UTR_sort.bed
63200	4cbc4c22e8	94	0:00:00.660000	 0.0091	bedtools	lock.QC_hg38__3_UTR_sort.bed
63199	4cbc4c22e8	93	0:00:00.680000	 0.0007	cut	lock.QC_hg38__3_UTR_sort.bed
63203	f9f8f60209	95	0:00:39.320000	 0.0599	bedtools	lock.QC_hg38__K562_RNA-seq_100_3_UTR_plus_coverage.bed
63250	86a9d509a2	96	0:00:37.310000	 0.0764	bedtools	lock.QC_hg38__K562_RNA-seq_100_3_UTR_minus_coverage.bed
63284	82da4b35ee	98	0:00:00.060000	 0.0	cut	lock.QC_hg38__Exon_sort.bed
63285	82da4b35ee	99	0:00:02.760000	 0.0027	grep	lock.QC_hg38__Exon_sort.bed
63287	82da4b35ee	101	0:00:02.990000	 0.158	bedtools	lock.QC_hg38__Exon_sort.bed
63286	82da4b35ee	100	0:00:03	 0.0007	cut	lock.QC_hg38__Exon_sort.bed
