File_mb	2340.86	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	92628962	PEPPRO
Fastq_reads	92628962	PEPPRO
Trimmed_reads	27419170	PEPPRO
Trim_loss_rate	70.4	PEPPRO
File_mb	2340.86	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Trimmed_reads	27419170	PEPPRO
Trim_loss_rate	70.4	PEPPRO
Reads_with_adapter	34725419.0	PEPPRO
Uninformative_adapter_reads	18106301.0	PEPPRO
Duplicate_reads	1862033.0	PEPPRO
Pct_uninformative_adapter_reads	39.0943	PEPPRO
Trimmed_reads	54838340	PEPPRO
Trim_loss_rate	40.8	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	0.9769	PEPPRO
Aligned_reads_human_rDNA	5405874.0	PEPPRO
Alignment_rate_human_rDNA	9.86	PEPPRO
Mapped_reads	43295089	PEPPRO
QC_filtered_reads	25127415	PEPPRO
Aligned_reads	18167674.5	PEPPRO
Alignment_rate	33.13	PEPPRO
Total_efficiency	19.61	PEPPRO
Read_depth	2.98	PEPPRO
Mitochondrial_reads	711009	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.8821	PEPPRO
NRF	1.0	PEPPRO
PBC1	9740520.5	PEPPRO
PBC2	9740520.5	PEPPRO
Unmapped_reads	5843431	PEPPRO
TSS_coding_score	28.6	PEPPRO
TSS_non-coding_score	10.5	PEPPRO
Pause_index	27.32	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.28	PEPPRO
Time	3:11:09	PEPPRO
Success	06-15-16:10:19	PEPPRO
