# Pipeline started at 06-11 17:02:37

# pid	hash	cid	runtime	mem	cmd	lock
368927	fb04079637	1	0:00:00.030000	 0.0	ln	lock.raw__K562_PRO-seq_08.fastq.gz
368928	7e8bf179b7	2	0:02:13.800000	 0.0025	pigz	lock.fastq__K562_PRO-seq_08_R1.fastq
369343	f8ac8ec9b5	3	0:01:59.630000	 4.2076	cutadapt	lock.fastq__K562_PRO-seq_08_R1_processed.fastq
369493	82ff94faa7	4	0:01:27.400000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_08_R1_processed.fastq
369494	82ff94faa7	5	0:01:49.690000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_08_R1_processed.fastq
369975	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_08_R1_processed_fastqc.html
369998	5a1d8f0cd1	6f	0:02:28.570000	 0.2039	fastqc	lock.trimmed_fastqc
370147	66dfd8565a	7	0:00:00.050000	 0.0004	touch	lock.fastq__processed_R1.flag
370148	5bc2f98fae	8	0:00:06.630000	 0.2043	Rscript	lock.cutadapt__K562_PRO-seq_08_R1_adapter_insertion_distribution.pdf
370660	c6207322de	10	0:22:11.040000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_08_sort.bam
370659	c6207322de	9	0:22:11.370000	 3.7172	bowtie2	lock.aligned_hg38__K562_PRO-seq_08_sort.bam
370661	c6207322de	11	0:27:30.540000	 0.8886	samtools	lock.aligned_hg38__K562_PRO-seq_08_sort.bam
374389	b0f303dd36	12	0:01:07.540000	 0.0185	samtools	lock.aligned_hg38__K562_PRO-seq_08_sort.bam
377456	b4afaf7c59	13	0:01:27.860000	 0.0092	pigz	lock.prealignments__K562_PRO-seq_08_human_rDNA_unmap.fq.gz
377848	e2fed38c8e	14	0:00:35.700000	 0.01	samtools	lock.aligned_hg38__K562_PRO-seq_08_temp.bam.bai
377921	88d74d7b59	15	0:00:31.470000	 0.0095	samtools	lock.aligned_hg38__K562_PRO-seq_08_noMT.bam
