# Pipeline started at 06-15 07:17:25

# pid	hash	cid	runtime	mem	cmd	lock
217616	45f0b172f2	1	0:00:00.030000	 0.0	ln	lock.raw__H9_PRO-seq_100_R1.fastq.gz
217625	7375816f68	2	0:00:00.020000	 0.0	ln	lock.raw__H9_PRO-seq_100_R2.fastq.gz
217628	884e12d917	3	0:04:57.890000	 0.0025	pigz	lock.fastq__H9_PRO-seq_100_R2.fastq
31759	a242f357cf	4	0:01:26.310000	 0.0025	pigz	lock.fastq__H9_PRO-seq_100_R2.fastq
332817	978fff20b4	5	0:02:27.470000	 3.2414	cutadapt	lock.fastq__H9_PRO-seq_100_R1_processed.fastq
333293	09d91fa621	7	0:01:03.240000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_100_R1_processed.fastq
333292	09d91fa621	6	0:01:03.270000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_100_R1_processed.fastq
333401	b22ac39eb4	7f	0:00:57.470000	 0.1815	fastqc	lock.trimmed_fastqc
333478	cb5b42a709	8	0:01:13.550000	 2.0151	seqkit	lock.fastq__H9_PRO-seq_100_R1_trimmed.fastq
333778	9520b83e5e	9	0:00:41.280000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_100_R1_trimmed.fastq
333779	9520b83e5e	10	0:00:53.080000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_100_R1_trimmed.fastq
333967	04e8e62e5d	11	0:00:00.030000	 0.0	touch	lock.fastq__processed_R1.flag
333969	50b41d4b05	12	0:01:06.570000	 3.3725	cutadapt	lock.fastq__H9_PRO-seq_100_R2_trimmed.fastq
334088	04c1cc5344	13	0:00:17.610000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_100_R2_trimmed.fastq
334090	04c1cc5344	14	0:00:32.020000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_100_R2_trimmed.fastq
334182	b22ac39eb4	14f	0:00:56.330000	 0.1797	fastqc	lock.trimmed_fastqc
334482	2444b06c19	14f	0:01:22.460000	 0.165	fastqc	lock.trimmed_fastqc_R2
334722	05154f48aa	15	0:04:49.200000	 6.5669	fastq_pair	lock.cutadapt__H9_PRO-seq_100.histogram
335384	f8a802f4ec	16	0:01:06	 0.1287	flash	lock.cutadapt__H9_PRO-seq_100.histogram
335585	652843f472	17	0:00:04.520000	 0.3169	Rscript	lock.cutadapt__H9_PRO-seq_100_adapter_insertion_distribution.pdf
335614	82f64d4026	18	0:00:27.030000	 0.002	cp	lock.fastq__H9_PRO-seq_100_R2_trimmed_dups.fastq
