File_mb	14593.59	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	198648534	PEPPRO
Fastq_reads	198648534	PEPPRO
Reads_with_adapter	169233215.0	PEPPRO
Uninformative_adapter_reads	4973679.0	PEPPRO
Pct_uninformative_adapter_reads	2.5038	PEPPRO
Trimmed_reads	193674855	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2312	PEPPRO
Aligned_reads_human_rDNA	17873691.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	173642751	PEPPRO
QC_filtered_reads	18693246	PEPPRO
Aligned_reads	154949505	PEPPRO
Alignment_rate	80.0	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	13.26	PEPPRO
Mitochondrial_reads	3660275	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.53	PEPPRO
PBC1	0.74	PEPPRO
PBC2	5.58	PEPPRO
Unmapped_reads	2158413	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
Pause_index	10.83	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.38	PEPPRO
Time	5:38:58	PEPPRO
Success	06-15-12:49:59	PEPPRO
