# Pipeline started at 06-15 07:11:00

# pid	hash	cid	runtime	mem	cmd	lock
208283	0864508d2d	1	0:00:00.020000	 0.0	ln	lock.raw__K562_PRO-seq_40.fastq.gz
208285	2d89455615	2	0:08:26.350000	 0.0025	pigz	lock.fastq__K562_PRO-seq_40_R1.fastq
209838	9404c9db46	3	0:08:59.430000	 6.6573	cutadapt	lock.fastq__K562_PRO-seq_40_R1_processed.fastq
210821	7e13378e47	5	0:06:10.170000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_40_R1_processed.fastq
210820	7e13378e47	4	0:06:10.490000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_40_R1_processed.fastq
211947	78c13b97da	6	0:00:00.080000	 0.0	echo	lock.fastqc__K562_PRO-seq_40_R1_processed_fastqc.html
212279	93842ce6ed	6f	0:11:02.740000	 0.2409	fastqc	lock.trimmed_fastqc
213350	72468a9429	7	0:00:00.250000	 0.0015	touch	lock.fastq__processed_R1.flag
213355	d8c6af6dae	8	0:00:05.490000	 0.239	Rscript	lock.cutadapt__K562_PRO-seq_40_R1_adapter_insertion_distribution.pdf
216329	65afc8d838	9	1:14:55.070000	 3.8525	bowtie2	lock.aligned_hg38__K562_PRO-seq_40_sort.bam
216334	65afc8d838	10	1:15:15.150000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_40_sort.bam
216335	65afc8d838	11	1:39:25.570000	 0.9603	samtools	lock.aligned_hg38__K562_PRO-seq_40_sort.bam
231982	b9c5a82398	12	0:04:43.580000	 0.0219	samtools	lock.aligned_hg38__K562_PRO-seq_40_sort.bam
236098	e657b41561	13	0:04:31.670000	 0.0138	pigz	lock.prealignments__K562_PRO-seq_40_human_rDNA_unmap.fq.gz
236559	1e77c5de5a	14	0:02:46.720000	 0.0242	samtools	lock.aligned_hg38__K562_PRO-seq_40_temp.bam.bai
236990	02635dc08b	15	0:02:23.690000	 0.0177	samtools	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237143	6c7d09603b	18	0:00:00.120000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237141	6c7d09603b	16	0:00:00.130000	 0.0076	samtools	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237144	6c7d09603b	19	0:00:00.150000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237142	6c7d09603b	17	0:00:00.160000	 0.0007	cut	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237146	cead5d3229	20	0:02:45.440000	 0.0229	samtools	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237517	e58a4b0e21	21	0:00:01.120000	 0.0015	mv	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
237519	02635dc08b	22	0:02:26.280000	 0.0169	samtools	lock.aligned_hg38__K562_PRO-seq_40_noMT.bam
238553	56b61dce2d	24	0:02:33.920000	 4.815	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_40_bamQC.tsv
238762	86e6c50b77	25	0:00:30.330000	 0.0107	samtools	lock.aligned_hg38__K562_PRO-seq_40_unmap.bam
239139	69a63407ab	26	0:11:49.760000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_40_minus.bam
240245	2adca2de7a	27	0:11:09.670000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_40_minus.bam
241320	dfe5c460b7	28	0:00:00.330000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
241325	4f7f8d9586	29	0:00:19.160000	 1.0347	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_40_plus_TssEnrichment.txt
241377	970d49bd16	30	0:00:15.820000	 1.2499	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_40_minus_TssEnrichment.txt
