File_mb	21820.91	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	297971266	PEPPRO
Fastq_reads	297971266	PEPPRO
Reads_with_adapter	253852065.0	PEPPRO
Uninformative_adapter_reads	7461091.0	PEPPRO
Pct_uninformative_adapter_reads	2.504	PEPPRO
Trimmed_reads	290510175	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2313	PEPPRO
Aligned_reads_human_rDNA	26810031.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	260464989	PEPPRO
QC_filtered_reads	28049270	PEPPRO
Aligned_reads	232415719	PEPPRO
Alignment_rate	80.0	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	18.77	PEPPRO
Mitochondrial_reads	5490660	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.42	PEPPRO
PBC1	0.66	PEPPRO
PBC2	4.61	PEPPRO
Unmapped_reads	3235155	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
Pause_index	10.88	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.37	PEPPRO
Time	7:21:47	PEPPRO
Success	06-15-14:32:49	PEPPRO
