# Pipeline started at 06-15 07:11:02

# pid	hash	cid	runtime	mem	cmd	lock
12986	5981620415	1	0:00:00.020000	 0.0	ln	lock.raw__K562_PRO-seq_60.fastq.gz
12987	ef66fb82b2	2	0:10:12.440000	 0.0026	pigz	lock.fastq__K562_PRO-seq_60_R1.fastq
15755	042d270921	3	0:10:56.540000	 9.9242	cutadapt	lock.fastq__K562_PRO-seq_60_R1_processed.fastq
16816	7c1ca5f6de	4	0:06:55.390000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_60_R1_processed.fastq
16817	7c1ca5f6de	5	0:07:11.630000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_60_R1_processed.fastq
17874	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_60_R1_processed_fastqc.html
17939	192f8a5d2a	6f	0:15:57.010000	 0.2606	fastqc	lock.trimmed_fastqc
19680	d2ea0a14db	7	0:00:00.330000	 0.0015	touch	lock.fastq__processed_R1.flag
19686	41d91e4c87	8	0:00:04.800000	 0.3165	Rscript	lock.cutadapt__K562_PRO-seq_60_R1_adapter_insertion_distribution.pdf
23413	1bc38ebccc	9	1:31:07.750000	 4.0092	bowtie2	lock.aligned_hg38__K562_PRO-seq_60_sort.bam
23414	1bc38ebccc	10	1:31:27.820000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_60_sort.bam
23415	1bc38ebccc	11	2:06:28.140000	 0.9011	samtools	lock.aligned_hg38__K562_PRO-seq_60_sort.bam
80374	adfd4279b7	12	0:06:18.470000	 0.0287	samtools	lock.aligned_hg38__K562_PRO-seq_60_sort.bam
95707	42f53d7ad0	13	0:04:55.520000	 0.019	pigz	lock.prealignments__K562_PRO-seq_60_human_rDNA_unmap.fq.gz
96244	7719a9de3c	14	0:04:01.160000	 0.0249	samtools	lock.aligned_hg38__K562_PRO-seq_60_temp.bam.bai
96651	3d3e9515eb	15	0:03:18.020000	 0.0208	samtools	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
96826	cc59b6aa89	18	0:00:00.090000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
96824	cc59b6aa89	16	0:00:00.110000	 0.0088	samtools	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
96827	cc59b6aa89	19	0:00:00.120000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
96825	cc59b6aa89	17	0:00:00.130000	 0.0007	cut	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
96829	8f441d866e	20	0:03:32.930000	 0.0298	samtools	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
97305	8cca1e7dad	21	0:00:01.840000	 0.0015	mv	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
97308	3d3e9515eb	22	0:03:20.780000	 0.0205	samtools	lock.aligned_hg38__K562_PRO-seq_60_noMT.bam
98683	0ff073d2e7	24	0:03:52.800000	 7.5976	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_60_bamQC.tsv
99172	ab1b54af11	25	0:00:47.060000	 0.015	samtools	lock.aligned_hg38__K562_PRO-seq_60_unmap.bam
99310	94841d9053	26	0:16:24.780000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_60_minus.bam
100828	84edc1c236	27	0:15:40.130000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_60_minus.bam
102319	af5966c847	28	0:00:00.330000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
102326	c2bfbb3ec5	29	0:00:24.070000	 1.5548	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_60_plus_TssEnrichment.txt
102397	b3f094a948	30	0:00:19.210000	 1.7183	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_60_minus_TssEnrichment.txt
102468	c44ea694af	31	0:00:05.810000	 0.3165	Rscript	lock.QC_hg38__K562_PRO-seq_60_TSSenrichment.pdf
102496	dfeb1a1744	32	0:00:00.050000	 0.0	samtools	lock.QC_hg38__chr_order.txt
102498	dfeb1a1744	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
102497	dfeb1a1744	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
102499	dfeb1a1744	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
102501	c512cf0649	36	0:00:00.020000	 0.0	cut	lock.QC_hg38__chr_keep.txt
102503	16eb74bd51	37	0:00:01.630000	 0.0042	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
102504	16eb74bd51	38	0:00:01.860000	 0.0962	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
102508	4b153bf9c2	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
102509	4b153bf9c2	40	0:00:00.320000	 0.0051	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
102511	18ab0e3412	41	0:04:55.140000	 0.0644	bedtools	lock.QC_hg38__K562_PRO-seq_60_TSS_density.bed
102513	18ab0e3412	43	0:04:56.020000	 0.012	sort	lock.QC_hg38__K562_PRO-seq_60_TSS_density.bed
102512	18ab0e3412	42	0:04:56.040000	 0.001	awk	lock.QC_hg38__K562_PRO-seq_60_TSS_density.bed
102514	18ab0e3412	44	0:04:56.140000	 0.0153	sort	lock.QC_hg38__K562_PRO-seq_60_TSS_density.bed
102965	25f9d4a494	46	0:08:08.010000	 0.001	awk	lock.QC_hg38__K562_PRO-seq_60_gene_body_density.bed
102964	25f9d4a494	45	0:08:08.030000	 0.6225	bedtools	lock.QC_hg38__K562_PRO-seq_60_gene_body_density.bed
102966	25f9d4a494	47	0:08:08.090000	 0.0055	sort	lock.QC_hg38__K562_PRO-seq_60_gene_body_density.bed
103875	12152c0726	48	0:00:00.400000	 0.0007	join	lock.QC_hg38__K562_PRO-seq_60_pause_index.bed
