File_mb	2754.18	PEPPRO
Read_type	paired	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	115714026	PEPPRO
Fastq_reads	115714026	PEPPRO
Trimmed_reads	28329255	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	45847892.0	PEPPRO
Reads_too_short	28610139.0	PEPPRO
Duplicate_reads	3047417.0	PEPPRO
Pct_reads_too_short	49.4497	PEPPRO
Trimmed_reads	30855836	PEPPRO
Trim_loss_rate	73.33	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0321	PEPPRO
Aligned_reads_human_rDNA	5827176.0	PEPPRO
Alignment_rate_human_rDNA	18.89	PEPPRO
Mapped_reads	43719896	PEPPRO
QC_filtered_reads	25554169	PEPPRO
Aligned_reads	18165727.0	PEPPRO
Alignment_rate	58.87	PEPPRO
Total_efficiency	15.7	PEPPRO
Read_depth	3.11	PEPPRO
Mitochondrial_reads	840435	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.854	PEPPRO
NRF	1.0	PEPPRO
PBC1	9741100.0	PEPPRO
PBC2	9741100.0	PEPPRO
Unmapped_reads	6664276	PEPPRO
TSS_Plus_Score	33.8	PEPPRO
TSS_Minus_Score	12.3	PEPPRO
Pause_index	41.45	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.29	PEPPRO
Time	3:26:25	PEPPRO
Success	02-18-14:35:23	PEPPRO
