File_mb	5212.18	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	70000000	PEPPRO
Fastq_reads	70000000	PEPPRO
Reads_with_adapter	28335107.0	PEPPRO
Uninformative_adapter_reads	175101.0	PEPPRO
Pct_uninformative_adapter_reads	0.2501	PEPPRO
Trimmed_reads	69824899	PEPPRO
Trim_loss_rate	0.25	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2307	PEPPRO
Aligned_reads_human_rDNA	2091621.0	PEPPRO
Alignment_rate_human_rDNA	3.0	PEPPRO
Mapped_reads	57285710	PEPPRO
QC_filtered_reads	12079693	PEPPRO
Aligned_reads	45206017	PEPPRO
Alignment_rate	64.74	PEPPRO
Total_efficiency	64.58	PEPPRO
Read_depth	9.03	PEPPRO
Mitochondrial_reads	3902862	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.54	PEPPRO
PBC1	0.83	PEPPRO
PBC2	11.16	PEPPRO
Unmapped_reads	10447568	PEPPRO
TSS_coding_score	18.6	PEPPRO
TSS_non-coding_score	3.0	PEPPRO
Pause_index	7.62	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.4	PEPPRO
mRNA_contamination	9.16	PEPPRO
Time	2:09:26	PEPPRO
Success	06-15-09:26:37	PEPPRO
