File_mb	5584.92	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	70000000	PEPPRO
Fastq_reads	70000000	PEPPRO
Reads_with_adapter	45723195.0	PEPPRO
Uninformative_adapter_reads	1050230.0	PEPPRO
Pct_uninformative_adapter_reads	1.5003	PEPPRO
Trimmed_reads	68949770	PEPPRO
Trim_loss_rate	1.5	PEPPRO
File_mb	5584.92	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Trimmed_reads	68949770	PEPPRO
Trim_loss_rate	1.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2309	PEPPRO
Aligned_reads_human_rDNA	4427990.0	PEPPRO
Alignment_rate_human_rDNA	6.42	PEPPRO
Mapped_reads	59454882	PEPPRO
QC_filtered_reads	9022968	PEPPRO
Aligned_reads	50431914	PEPPRO
Alignment_rate	73.14	PEPPRO
Total_efficiency	72.05	PEPPRO
Read_depth	6.34	PEPPRO
Mitochondrial_reads	2452024	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.75	PEPPRO
PBC1	0.9	PEPPRO
PBC2	13.91	PEPPRO
Unmapped_reads	5066898	PEPPRO
TSS_coding_score	16.6	PEPPRO
TSS_non-coding_score	5.0	PEPPRO
File_mb	5584.92	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Pause_index	8.63	PEPPRO
Plus_FRiP	0.37	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	3.53	PEPPRO
Time	0:32:36	PEPPRO
Success	06-14-21:44:23	PEPPRO
