# Pipeline started at 06-11 17:13:49

# pid	hash	cid	runtime	mem	cmd	lock
388389	a06cf3f2bf	1	0:00:00.040000	 0.0004	ln	lock.raw__K562_RNA-seq_40.fastq.gz
388390	f1223eb707	2	0:02:20.800000	 0.0025	pigz	lock.fastq__K562_RNA-seq_40_R1.fastq
390042	de2b6504e3	3	0:02:04.950000	 4.6369	cutadapt	lock.fastq__K562_RNA-seq_40_R1_processed.fastq
390564	64c8800f01	4	0:01:42.030000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_40_R1_processed.fastq
390565	64c8800f01	5	0:01:45.540000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_40_R1_processed.fastq
391558	78c13b97da	6	0:00:00.110000	 0.0	echo	lock.fastqc__K562_RNA-seq_40_R1_processed_fastqc.html
391626	df17b03713	6f	1:32:18.230000	 0.0469	fastqc	None
# Pipeline started at 06-11 19:08:39

# pid	hash	cid	runtime	mem	cmd	lock
82210	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_RNA-seq_40_R1_processed_fastqc.html
82232	df17b03713	6f	0:03:56.170000	 0.243	fastqc	lock.trimmed_fastqc
82836	452a2fe5d0	7	0:00:00.050000	 0.0015	touch	lock.fastq__processed_R1.flag
82837	b9f5a079bb	8	0:00:05.890000	 0.2043	Rscript	lock.cutadapt__K562_RNA-seq_40_R1_adapter_insertion_distribution.pdf
84833	2807b5a4e2	10	0:30:16.400000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_40_sort.bam
84828	2807b5a4e2	9	0:30:16.420000	 3.7182	bowtie2	lock.aligned_hg38__K562_RNA-seq_40_sort.bam
84834	2807b5a4e2	11	0:39:43.050000	 0.889	samtools	lock.aligned_hg38__K562_RNA-seq_40_sort.bam
90348	89e1de26e7	12	0:02:38.550000	 0.0185	samtools	lock.aligned_hg38__K562_RNA-seq_40_sort.bam
93635	ec20cedac4	13	0:02:24.040000	 0.0094	pigz	lock.prealignments__K562_RNA-seq_40_human_rDNA_unmap.fq.gz
93989	bbe727b571	14	0:01:04.680000	 0.0167	samtools	lock.aligned_hg38__K562_RNA-seq_40_temp.bam.bai
94164	11c495f18c	15	0:00:50.560000	 0.0159	samtools	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94209	2aab6b7903	16	0:00:00.050000	 0.0	samtools	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94211	2aab6b7903	18	0:00:00.070000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94210	2aab6b7903	17	0:00:00.080000	 0.0	cut	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94212	2aab6b7903	19	0:00:00.100000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94215	3fd43cd772	20	0:01:03.540000	 0.0193	samtools	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94285	9933d46ab5	21	0:00:00.690000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
94287	11c495f18c	22	0:00:49.380000	 0.0157	samtools	lock.aligned_hg38__K562_RNA-seq_40_noMT.bam
95006	869933edcd	24	0:01:11.440000	 1.4241	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_40_bamQC.tsv
95120	e32ee15697	25	0:00:16.600000	 0.0175	samtools	lock.aligned_hg38__K562_RNA-seq_40_unmap.bam
95171	b163bd20e9	26	0:04:00.430000	 0.0064	samtools	lock.aligned_hg38__K562_RNA-seq_40_minus.bam
96009	a74ceafdf1	27	0:03:51.830000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_40_minus.bam
96752	af26aa2e09	28	0:00:00.250000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
96753	b78158769c	29	0:00:09.800000	 0.5304	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_40_plus_TssEnrichment.txt
96791	ac7aa5ee64	30	0:00:07.930000	 0.5412	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_40_minus_TssEnrichment.txt
96824	50ceb6e707	31	0:00:05.970000	 0.3165	Rscript	lock.QC_hg38__K562_RNA-seq_40_TSSenrichment.pdf
96846	65d7225b1b	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
96848	65d7225b1b	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
96847	65d7225b1b	33	0:00:00.070000	 0.0	grep	lock.QC_hg38__chr_order.txt
96849	65d7225b1b	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
96851	1d2c9bc49f	36	0:00:00.040000	 0.0022	cut	lock.QC_hg38__chr_keep.txt
96853	e4ea55b20b	37	0:00:01.640000	 0.0023	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
96854	e4ea55b20b	38	0:00:01.860000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
96857	0255f65332	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
96858	0255f65332	40	0:00:00.340000	 0.0051	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
96862	5759ac29a0	42	0:01:14.280000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_40_TSS_density.bed
