File_mb	1912.05	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	92574794	PEPPRO
Fastq_reads	92574794	PEPPRO
Trimmed_reads	22665363	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	36677941.0	PEPPRO
Uninformative_adapter_reads	22889260.0	PEPPRO
Duplicate_reads	2112480.0	PEPPRO
Pct_uninformative_adapter_reads	49.4503	PEPPRO
Trimmed_reads	45330726	PEPPRO
Trim_loss_rate	51.03	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0312	PEPPRO
Aligned_reads_human_rDNA	4661884.0	PEPPRO
Alignment_rate_human_rDNA	10.28	PEPPRO
Mapped_reads	34979488	PEPPRO
QC_filtered_reads	20444644	PEPPRO
Aligned_reads	14534843.5	PEPPRO
Alignment_rate	32.06	PEPPRO
Total_efficiency	15.7	PEPPRO
Read_depth	2.8	PEPPRO
Mitochondrial_reads	672784	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.8537	PEPPRO
NRF	1.0	PEPPRO
PBC1	7794054.0	PEPPRO
PBC2	7794054.0	PEPPRO
Unmapped_reads	5331336	PEPPRO
TSS_coding_score	33.8	PEPPRO
TSS_non-coding_score	12.3	PEPPRO
Pause_index	33.72	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.29	PEPPRO
Time	2:39:05	PEPPRO
Success	06-15-09:56:30	PEPPRO
