File_mb	732.68	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	34718962	PEPPRO
Fastq_reads	34718962	PEPPRO
Trimmed_reads	8498087	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	13756701.0	PEPPRO
Uninformative_adapter_reads	8586429.0	PEPPRO
Duplicate_reads	439732.0	PEPPRO
Pct_uninformative_adapter_reads	49.4625	PEPPRO
Trimmed_reads	16996174	PEPPRO
Trim_loss_rate	51.05	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0316	PEPPRO
Aligned_reads_human_rDNA	1748068.0	PEPPRO
Alignment_rate_human_rDNA	10.29	PEPPRO
Mapped_reads	13112915	PEPPRO
QC_filtered_reads	7664259	PEPPRO
Aligned_reads	5448656.5	PEPPRO
Alignment_rate	32.06	PEPPRO
Total_efficiency	15.69	PEPPRO
Read_depth	1.96	PEPPRO
Mitochondrial_reads	251868	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
File_mb	732.68	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Frac_exp_unique_at_10M	0.8535	PEPPRO
NRF	1.0	PEPPRO
PBC1	2922148.5	PEPPRO
PBC2	2922148.5	PEPPRO
Unmapped_reads	2000641	PEPPRO
TSS_coding_score	33.4	PEPPRO
TSS_non-coding_score	12.2	PEPPRO
File_mb	732.68	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Pause_index	32.88	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.3	PEPPRO
Time	0:23:20	PEPPRO
Success	06-14-21:41:53	PEPPRO
