File_mb	492.8	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	23139336	PEPPRO
Fastq_reads	23139336	PEPPRO
Trimmed_reads	5665407	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	9167377.0	PEPPRO
Uninformative_adapter_reads	5720857.0	PEPPRO
Duplicate_reads	233822.0	PEPPRO
Pct_uninformative_adapter_reads	49.447	PEPPRO
Trimmed_reads	11330814	PEPPRO
Trim_loss_rate	51.03	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0309	PEPPRO
Aligned_reads_human_rDNA	1164952.0	PEPPRO
Alignment_rate_human_rDNA	10.28	PEPPRO
Mapped_reads	8742257	PEPPRO
QC_filtered_reads	5108893	PEPPRO
Aligned_reads	3633363.5	PEPPRO
Alignment_rate	32.07	PEPPRO
Total_efficiency	15.7	PEPPRO
Read_depth	1.77	PEPPRO
Mitochondrial_reads	168231	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
File_mb	492.8	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Frac_exp_unique_at_10M	0.8521	PEPPRO
NRF	1.0	PEPPRO
PBC1	1948437.5	PEPPRO
PBC2	1948437.5	PEPPRO
Unmapped_reads	1333631	PEPPRO
TSS_coding_score	33.4	PEPPRO
TSS_non-coding_score	12.1	PEPPRO
File_mb	492.8	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Pause_index	33.2	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.31	PEPPRO
Time	0:36:25	PEPPRO
Success	06-14-21:54:59	PEPPRO
