# Pipeline started at 06-11 17:54:17

# pid	hash	cid	runtime	mem	cmd	lock
51553	43ff560a91	1	0:00:00.030000	 0.0	ln	lock.raw__H9_PRO-seq_20_R1.fastq.gz
51555	349b69326a	2	0:00:00.030000	 0.0	ln	lock.raw__H9_PRO-seq_20_R2.fastq.gz
51556	97d0661fbc	3	0:00:22.010000	 0.0025	pigz	lock.fastq__H9_PRO-seq_20_R2.fastq
52032	3be7217e35	4	0:00:19.530000	 0.0025	pigz	lock.fastq__H9_PRO-seq_20_R2.fastq
52485	8046e946ba	5	0:00:30.980000	 0.9228	cutadapt	lock.fastq__H9_PRO-seq_20_R1_processed.fastq
52688	c90f884dac	6	0:00:03.070000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_20_R1_processed.fastq
52690	c90f884dac	7	0:00:12.500000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_20_R1_processed.fastq
52772	07b330fb99	7f	0:00:15.470000	 0.1793	fastqc	lock.trimmed_fastqc
52955	9a73b66c1f	8	0:00:16.930000	 0.4994	seqkit	lock.fastq__H9_PRO-seq_20_R1_trimmed.fastq
53108	7de5729311	9	0:00:02.640000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_20_R1_trimmed.fastq
53109	7de5729311	10	0:00:07.410000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_20_R1_trimmed.fastq
53193	84d8cb87cf	11	0:00:00.030000	 0.0	touch	lock.fastq__processed_R1.flag
53198	dbdafc938c	12	0:00:35.510000	 0.8892	cutadapt	lock.fastq__H9_PRO-seq_20_R2_trimmed.fastq
53413	3d1b13bfba	13	0:00:02.730000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_20_R2_trimmed.fastq
53414	3d1b13bfba	14	0:00:13.390000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_20_R2_trimmed.fastq
53502	07b330fb99	14f	0:00:16.710000	 0.1745	fastqc	lock.trimmed_fastqc
53620	bd1f6132f2	14f	0:00:15.320000	 0.1817	fastqc	lock.trimmed_fastqc_R2
53727	9ffe003c6f	15	0:00:45.180000	 1.0081	fastq_pair	lock.cutadapt__H9_PRO-seq_20.histogram
53994	2c95421bc9	16	0:00:30.980000	 0.0576	flash	lock.cutadapt__H9_PRO-seq_20.histogram
54314	e1d396f26b	17	0:00:07.160000	 0.2015	Rscript	lock.cutadapt__H9_PRO-seq_20_adapter_insertion_distribution.pdf
54377	b545f3283d	18	0:00:06	 0.0018	cp	lock.fastq__H9_PRO-seq_20_R2_trimmed_dups.fastq
54414	5ab009603d	19	0:00:00.060000	 0.0004	touch	lock.fastq__processed_R2.flag
