# Pipeline started at 06-11 17:53:46

# pid	hash	cid	runtime	mem	cmd	lock
128153	82832ed33e	1	0:00:00.020000	 0.0	ln	lock.raw__H9_PRO-seq_10_R1.fastq.gz
128544	fad91a2d31	2	0:00:00.030000	 0.0004	ln	lock.raw__H9_PRO-seq_10_R2.fastq.gz
129047	49e32df08c	3	0:00:06.470000	 0.0023	pigz	lock.fastq__H9_PRO-seq_10_R2.fastq
157719	24a1b772b9	4	0:00:06.310000	 0.0023	pigz	lock.fastq__H9_PRO-seq_10_R2.fastq
27602	c74458a6ca	5	0:00:22.090000	 0.4424	cutadapt	lock.fastq__H9_PRO-seq_10_R1_processed.fastq
27631	84c886ff1d	6	0:00:01.760000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_10_R1_processed.fastq
27633	84c886ff1d	7	0:00:07.050000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_10_R1_processed.fastq
27649	feaec59df6	7f	0:00:11.260000	 0.1595	fastqc	lock.trimmed_fastqc
27676	f7377bcb0a	8	0:00:05.750000	 0.266	seqkit	lock.fastq__H9_PRO-seq_10_R1_trimmed.fastq
32161	033589490e	9	0:00:01.720000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_10_R1_trimmed.fastq
32206	033589490e	10	0:00:03.500000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_10_R1_trimmed.fastq
59403	a5e1e38f15	11	0:00:00.040000	 0.0004	touch	lock.fastq__processed_R1.flag
62872	662a84c49a	12	0:00:16.800000	 0.4179	cutadapt	lock.fastq__H9_PRO-seq_10_R2_trimmed.fastq
172221	334ea7fc24	13	0:00:01.630000	 0.0008	seqtk	lock.fastq__H9_PRO-seq_10_R2_trimmed.fastq
172300	334ea7fc24	14	0:00:04.200000	 0.0023	seqtk	lock.fastq__H9_PRO-seq_10_R2_trimmed.fastq
189973	feaec59df6	14f	0:00:09.480000	 0.1602	fastqc	lock.trimmed_fastqc
33844	6f78e647aa	14f	0:00:10.050000	 0.1558	fastqc	lock.trimmed_fastqc_R2
33873	9c4a3ae3ca	15	0:00:21.510000	 0.4554	fastq_pair	lock.cutadapt__H9_PRO-seq_10.histogram
33893	b569f531cd	16	0:00:16.380000	 0.0696	flash	lock.cutadapt__H9_PRO-seq_10.histogram
66723	3820e3e928	17	0:00:06.680000	 0.2044	Rscript	lock.cutadapt__H9_PRO-seq_10_adapter_insertion_distribution.pdf
127018	c88e5f7744	18	0:00:02.680000	 0.0018	cp	lock.fastq__H9_PRO-seq_10_R2_trimmed_dups.fastq
139171	eaae70e76f	19	0:00:00.120000	 0.0	touch	lock.fastq__processed_R2.flag
140488	c74fa5b2d7	20	0:00:12.630000	 0.4848	fastq_pair	lock.fastq__repaired.flag
37490	5b93139746	21	0:00:00.130000	 0.0008	mv	lock.fastq__repaired.flag
38555	f98247ae77	22	0:00:00.090000	 0.0008	mv	lock.fastq__repaired.flag
39270	35937732b6	23	0:00:00.040000	 0.0004	touch	lock.fastq__repaired.flag
39903	8939ee1a06	24	0:00:11.530000	 0.4782	fastq_pair	lock.fastq__dups_repaired.flag
136617	febcf8bb89	25	0:00:00.090000	 0.0008	mv	lock.fastq__dups_repaired.flag
137486	e3afd62e6d	26	0:00:00.090000	 0.0008	mv	lock.fastq__dups_repaired.flag
138385	07e9022708	27	0:00:00.030000	 0.0004	touch	lock.fastq__dups_repaired.flag
138973	46ffc1919d	28	0:00:00.030000	 0.0	mkfifo	lock.prealignments__human_rDNA_bt2
146297	036a24d60c	30	0:00:00.030000	 0.0015	mkfifo	lock.prealignments__human_rDNA_dups_bt2
170089	f0d72cd861	32	0:11:42.270000	 3.5522	bowtie2	lock.aligned_hg38__H9_PRO-seq_10_sort.bam
170092	f0d72cd861	34	0:11:59.190000	 0.8945	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort.bam
170091	f0d72cd861	33	0:11:59.210000	 0.0037	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort.bam
171478	a90ee707e5	35	0:00:14.300000	 0.0112	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort.bam
172092	041a296006	36	0:11:42.360000	 3.5399	bowtie2	lock.aligned_hg38__H9_PRO-seq_10_sort_dups.bam
172094	041a296006	38	0:12:01.090000	 0.8944	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort_dups.bam
172093	041a296006	37	0:12:01.210000	 0.0037	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort_dups.bam
173804	e7176dc9f9	39	0:00:14.320000	 0.0112	samtools	lock.aligned_hg38__H9_PRO-seq_10_sort_dups.bam
173839	d3f6501765	40	0:00:06.250000	 0.0035	pigz	lock.prealignments__H9_PRO-seq_10_human_rDNA_unmap_R1.fq.gz
174058	5624cf132b	41	0:00:05.760000	 0.0035	pigz	lock.prealignments__H9_PRO-seq_10_human_rDNA_unmap_R2.fq.gz
174076	0e8cf08dc2	42	0:00:04.270000	 0.0175	samtools	lock.aligned_hg38__H9_PRO-seq_10_temp.bam.bai
174093	f2bb529507	43	0:00:03.170000	 0.006	samtools	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174101	9ba65f9119	45	0:00:00.050000	 0.0	cut	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174103	9ba65f9119	47	0:00:00.060000	 0.0	grep	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174100	9ba65f9119	44	0:00:00.080000	 0.0077	samtools	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174102	9ba65f9119	46	0:00:00.090000	 0.0	awk	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174105	3745b47848	48	0:00:06.960000	 0.012	samtools	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174125	413e15c40f	49	0:00:00.050000	 0.0008	mv	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174126	f2bb529507	50	0:00:03.120000	 0.006	samtools	lock.aligned_hg38__H9_PRO-seq_10_noMT.bam
174133	b70d3847bc	51	0:00:14.370000	 0.0038	samtools	lock.aligned_hg38__H9_PRO-seq_10_PE2.bam
174134	b70d3847bc	52	0:00:18.260000	 0.5452	samtools	lock.aligned_hg38__H9_PRO-seq_10_PE2.bam
174188	b3ff420eec	53	0:00:12.220000	 0.0038	samtools	lock.aligned_hg38__H9_PRO-seq_10_PE2.bam
174189	b3ff420eec	54	0:00:15.300000	 0.4335	samtools	lock.aligned_hg38__H9_PRO-seq_10_PE2.bam
174253	2e634b37e5	55	0:00:04.110000	 0.0182	samtools	lock.aligned_hg38__H9_PRO-seq_10_temp_dups.bam.bai
174266	b18287163b	63	0:00:14.530000	 0.0038	samtools	lock.aligned_hg38__H9_PRO-seq_10_dups_PE2.bam
174267	b18287163b	64	0:00:18.450000	 0.5351	samtools	lock.aligned_hg38__H9_PRO-seq_10_dups_PE2.bam
174317	57b9af3c5e	65	0:00:12.600000	 0.0038	samtools	lock.aligned_hg38__H9_PRO-seq_10_dups_PE2.bam
174318	57b9af3c5e	66	0:00:16.170000	 0.461	samtools	lock.aligned_hg38__H9_PRO-seq_10_dups_PE2.bam
174366	cdbc9f687f	67	0:00:11.690000	 0.0051	preseq	lock.QC_hg38__H9_PRO-seq_10_preseq_out.txt
174388	543a18c833	68	0:00:13.330000	 0.0051	preseq	lock.QC_hg38__H9_PRO-seq_10_preseq_yield.txt
174413	44f7e666f3	69	0:00:03.320000	 0.0054	echo	lock.QC_hg38__H9_PRO-seq_10_preseq_counts.txt
174425	46407e2e99	70	0:00:07.390000	 0.1846	Rscript	lock.QC_hg38__H9_PRO-seq_10_preseq_plot.png
174454	31c981ee45	71	0:00:01.830000	 0.0077	samtools	lock.aligned_hg38__H9_PRO-seq_10_PE1.bam.bai
174458	3a0a9d8084	72	0:00:06.840000	 0.3603	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__H9_PRO-seq_10_bamQC.tsv
174485	76e8cb596e	73	0:00:01.750000	 0.0061	samtools	lock.aligned_hg38__H9_PRO-seq_10_unmap.bam
174507	59f95667dd	74	0:00:07.520000	 0.0063	samtools	lock.aligned_hg38__H9_PRO-seq_10_minus.bam
174522	076953656b	75	0:00:07.480000	 0.0063	samtools	lock.aligned_hg38__H9_PRO-seq_10_minus.bam
174539	01e70eac3b	76	0:00:00.250000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
174541	382518dce8	77	0:00:03.520000	 0.2244	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__H9_PRO-seq_10_plus_TssEnrichment.txt
174558	5acc61096c	78	0:00:03.360000	 0.2269	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__H9_PRO-seq_10_minus_TssEnrichment.txt
174580	2bfaf61e2b	79	0:00:07.160000	 0.2749	Rscript	lock.QC_hg38__H9_PRO-seq_10_TSSenrichment.pdf
174619	5b887ed359	80	0:00:00.030000	 0.0	samtools	lock.QC_hg38__chr_order.txt
174621	5b887ed359	82	0:00:00.050000	 0.0	awk	lock.QC_hg38__chr_order.txt
174620	5b887ed359	81	0:00:00.070000	 0.0	grep	lock.QC_hg38__chr_order.txt
174622	5b887ed359	83	0:00:00.080000	 0.0	awk	lock.QC_hg38__chr_order.txt
174624	bd499692d5	84	0:00:00.030000	 0.0015	cut	lock.QC_hg38__chr_keep.txt
174626	a56078d52e	85	0:00:01.880000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
174627	a56078d52e	86	0:00:02.180000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
174635	330e696263	87	0:00:00.350000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
174636	330e696263	88	0:00:00.370000	 0.0046	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
174638	d1599f4c8b	89	0:00:03.240000	 0.0047	bedtools	lock.QC_hg38__H9_PRO-seq_10_TSS_density.bed
174640	d1599f4c8b	91	0:00:04.070000	 0.0075	sort	lock.QC_hg38__H9_PRO-seq_10_TSS_density.bed
174639	d1599f4c8b	90	0:00:04.090000	 0.001	awk	lock.QC_hg38__H9_PRO-seq_10_TSS_density.bed
174641	d1599f4c8b	92	0:00:04.190000	 0.0092	sort	lock.QC_hg38__H9_PRO-seq_10_TSS_density.bed
174652	abf581ac6b	93	0:00:04.250000	 0.0302	bedtools	lock.QC_hg38__H9_PRO-seq_10_gene_body_density.bed
174654	abf581ac6b	95	0:00:04.320000	 0.0041	sort	lock.QC_hg38__H9_PRO-seq_10_gene_body_density.bed
174653	abf581ac6b	94	0:00:04.330000	 0.001	awk	lock.QC_hg38__H9_PRO-seq_10_gene_body_density.bed
174665	63ca242a6b	97	0:00:00.070000	 0.0	awk	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
174666	63ca242a6b	98	0:00:00.870000	 0.0	env	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
139468	e8fef8f654	29	0:58:19.250000	 0.0	perl	None
146865	4e4c380858	31	0:57:55.830000	 0.0	perl	None
174664	63ca242a6b	96	0:27:00.110000	 0.0006	join	None
# Pipeline started at 06-11 19:13:06

# pid	hash	cid	runtime	mem	cmd	lock
83103	46ffc1919d	15	0:00:00.070000	 0.0015	mkfifo	lock.prealignments__human_rDNA_bt2
83104	036a24d60c	17	0:00:00.020000	 0.0	mkfifo	lock.prealignments__human_rDNA_dups_bt2
83111	c5c68a7c64	48	0:00:00.090000	 0.0007	join	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
83114	c5c68a7c64	50	0:00:00.290000	 0.0036	env	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
83112	c5c68a7c64	49	0:00:00.310000	 0.001	awk	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
# Pipeline started at 06-14 21:18:34

# pid	hash	cid	runtime	mem	cmd	lock
315116	46ffc1919d	15	0:00:00.040000	 0.0	mkfifo	lock.prealignments__human_rDNA_bt2
315213	036a24d60c	17	0:00:00.040000	 0.0	mkfifo	lock.prealignments__human_rDNA_dups_bt2
315424	edb1ecbb44	48	0:00:00.150000	 0.0007	join	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
315443	edb1ecbb44	50	0:00:00.340000	 0.0036	env	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
315431	edb1ecbb44	49	0:00:00.360000	 0.001	awk	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
316092	b5d9d1a0fa	51	0:00:00.050000	 0.0015	awk	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed
316301	93a65551d8	52	0:00:06.360000	 0.2043	Rscript	lock.QC_hg38__H9_PRO-seq_10_pause_index.pdf
325373	18fac24441	53	0:00:00.070000	 0.0016	pigz	lock.QC_hg38__H9_PRO-seq_10_pause_index.bed.gz
329280	c97185f001	54	0:00:00.820000	 0.0042	grep	lock.signal_hg38__H9_PRO-seq_10_gene_coverage.bed
329284	c97185f001	55	0:00:00.840000	 0.005	bedtools	lock.signal_hg38__H9_PRO-seq_10_gene_coverage.bed
329856	f8513818bf	56	0:00:04.770000	 0.0306	bedtools	lock.signal_hg38__H9_PRO-seq_10_gene_coverage.bed
331694	570f7491e1	57	0:00:00.050000	 0.0004	ln	lock.raw__hg38_annotations.bed
331697	da1da29503	58	0:00:00.340000	 0.0023	pigz	lock.raw__hg38_annotations.bed
331714	65f0b2f54e	59	0:00:01.490000	 0.0023	awk	lock.QC_hg38__Enhancer
331762	a4176017fd	60	0:00:00.050000	 0.0	cut	lock.QC_hg38__Enhancer_sort.bed
331763	a4176017fd	61	0:00:00.720000	 0.0023	grep	lock.QC_hg38__Enhancer_sort.bed
331765	a4176017fd	63	0:00:00.790000	 0.0443	bedtools	lock.QC_hg38__Enhancer_sort.bed
331764	a4176017fd	62	0:00:00.810000	 0.0007	cut	lock.QC_hg38__Enhancer_sort.bed
331783	2b6b16ffff	64	0:00:01.780000	 0.0071	bedtools	lock.QC_hg38__H9_PRO-seq_10_Enhancer_plus_coverage.bed
331788	9c6128c410	65	0:00:01.610000	 0.0073	bedtools	lock.QC_hg38__H9_PRO-seq_10_Enhancer_minus_coverage.bed
331801	a1d1eb916c	67	0:00:00.060000	 0.0	cut	lock.QC_hg38__Promoter_sort.bed
331802	a1d1eb916c	68	0:00:00.280000	 0.0026	grep	lock.QC_hg38__Promoter_sort.bed
331804	a1d1eb916c	70	0:00:00.300000	 0.0081	bedtools	lock.QC_hg38__Promoter_sort.bed
331803	a1d1eb916c	69	0:00:00.320000	 0.0007	cut	lock.QC_hg38__Promoter_sort.bed
331807	a4b8905158	71	0:00:01.580000	 0.0082	bedtools	lock.QC_hg38__H9_PRO-seq_10_Promoter_plus_coverage.bed
331816	f6609404d6	72	0:00:01.530000	 0.0076	bedtools	lock.QC_hg38__H9_PRO-seq_10_Promoter_minus_coverage.bed
331821	3ebd6af395	74	0:00:00.040000	 0.0008	mv	lock.QC_hg38__Promoter_Flanking_Region
331822	03a52a2e58	75	0:00:00.050000	 0.0	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
331824	03a52a2e58	77	0:00:01.030000	 0.0007	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
331823	03a52a2e58	76	0:00:01.050000	 0.0023	grep	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
331825	03a52a2e58	78	0:00:01.090000	 0.0478	bedtools	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
331828	220defb7ce	79	0:00:01.860000	 0.0075	bedtools	lock.QC_hg38__H9_PRO-seq_10_Promoter_Flanking_Region_plus_coverage.bed
331843	ccf1191962	80	0:00:01.860000	 0.0079	bedtools	lock.QC_hg38__H9_PRO-seq_10_Promoter_Flanking_Region_minus_coverage.bed
331853	49a0e480be	82	0:00:00.030000	 0.0	mv	lock.QC_hg38__5_UTR
331854	bfac66bc9e	83	0:00:00.050000	 0.0	cut	lock.QC_hg38__5_UTR_sort.bed
331855	bfac66bc9e	84	0:00:00.560000	 0.0026	grep	lock.QC_hg38__5_UTR_sort.bed
