File_mb	249.31	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	11560826	PEPPRO
Fastq_reads	11560826	PEPPRO
Trimmed_reads	2830874	PEPPRO
Trim_loss_rate	75.51	PEPPRO
Reads_with_adapter	4579820.0	PEPPRO
Uninformative_adapter_reads	2857948.0	PEPPRO
Duplicate_reads	81668.0	PEPPRO
Pct_uninformative_adapter_reads	49.4419	PEPPRO
Trimmed_reads	5661748	PEPPRO
Trim_loss_rate	51.03	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.033	PEPPRO
Aligned_reads_human_rDNA	583234.0	PEPPRO
Alignment_rate_human_rDNA	10.3	PEPPRO
Mapped_reads	4366101	PEPPRO
QC_filtered_reads	2551719	PEPPRO
Aligned_reads	1814382.0	PEPPRO
Alignment_rate	32.05	PEPPRO
Total_efficiency	15.69	PEPPRO
Read_depth	1.54	PEPPRO
Mitochondrial_reads	83974	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.8545	PEPPRO
NRF	1.0	PEPPRO
PBC1	972859.0	PEPPRO
PBC2	972859.0	PEPPRO
Unmapped_reads	667337	PEPPRO
TSS_coding_score	33.6	PEPPRO
TSS_non-coding_score	12.2	PEPPRO
File_mb	249.31	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
File_mb	249.31	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Pause_index	33.58	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.34	PEPPRO
Time	0:36:56	PEPPRO
Success	06-14-21:55:30	PEPPRO
