# Pipeline started at 06-11 16:59:47

# pid	hash	cid	runtime	mem	cmd	lock
86339	1c776d7a6b	1	0:00:00.030000	 0.0	ln	lock.raw__K562_PRO-seq_04.fastq.gz
86344	47a1d9fd71	2	0:00:41.100000	 0.0025	pigz	lock.fastq__K562_PRO-seq_04_R1.fastq
86843	e839ff8f0b	3	0:00:26.220000	 2.6753	cutadapt	lock.fastq__K562_PRO-seq_04_R1_processed.fastq
86945	f579ec82c5	4	0:00:13.750000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_04_R1_processed.fastq
86946	f579ec82c5	5	0:00:26.570000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_04_R1_processed.fastq
87049	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_04_R1_processed_fastqc.html
87058	6f5c7d328b	6f	0:01:10.320000	 0.1966	fastqc	lock.trimmed_fastqc
87152	92e1ac75ad	7	0:00:00.030000	 0.0	touch	lock.fastq__processed_R1.flag
87153	c26b7c2414	8	0:00:05.020000	 0.3183	Rscript	lock.cutadapt__K562_PRO-seq_04_R1_adapter_insertion_distribution.pdf
87574	0689dbd69e	10	0:10:10.590000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_04_sort.bam
87573	0689dbd69e	9	0:10:10.620000	 3.7132	bowtie2	lock.aligned_hg38__K562_PRO-seq_04_sort.bam
87575	0689dbd69e	11	0:12:50.440000	 0.8878	samtools	lock.aligned_hg38__K562_PRO-seq_04_sort.bam
88834	c6327ae80a	12	0:00:48.560000	 0.0184	samtools	lock.aligned_hg38__K562_PRO-seq_04_sort.bam
90902	729917572f	13	0:00:39.850000	 0.0112	pigz	lock.prealignments__K562_PRO-seq_04_human_rDNA_unmap.fq.gz
90959	aa3a778990	14	0:00:17.690000	 0.0163	samtools	lock.aligned_hg38__K562_PRO-seq_04_temp.bam.bai
90987	51f05a7805	15	0:00:15.640000	 0.0141	samtools	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91012	d798b5ce0a	16	0:00:00.060000	 0.0	samtools	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91014	d798b5ce0a	18	0:00:00.080000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91013	d798b5ce0a	17	0:00:00.100000	 0.0	cut	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91015	d798b5ce0a	19	0:00:00.110000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91017	418ebeba4b	20	0:00:37.810000	 0.0193	samtools	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91066	cb77746c7c	21	0:00:00.220000	 0.0008	mv	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91067	51f05a7805	22	0:00:16.630000	 0.0138	samtools	lock.aligned_hg38__K562_PRO-seq_04_noMT.bam
91397	aa18bb686a	24	0:00:20.730000	 1.0291	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_04_bamQC.tsv
91571	9989662661	25	0:00:03.250000	 0.0082	samtools	lock.aligned_hg38__K562_PRO-seq_04_unmap.bam
91606	e1b0c23648	26	0:01:20.040000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_04_minus.bam
91677	7433c8f6af	27	0:01:16.890000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_04_minus.bam
91754	4642ff1694	28	0:00:00.460000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
91758	4fd29db5b2	29	0:00:05.300000	 0.6448	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_04_plus_TssEnrichment.txt
91789	639c09e778	30	0:00:05.060000	 0.8666	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_04_minus_TssEnrichment.txt
91821	9833d3db6f	31	0:00:07.070000	 0.2062	Rscript	lock.QC_hg38__K562_PRO-seq_04_TSSenrichment.pdf
91852	02e3b7fe0a	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
91854	02e3b7fe0a	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
91853	02e3b7fe0a	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
91855	02e3b7fe0a	35	0:00:00.100000	 0.0	awk	lock.QC_hg38__chr_order.txt
91857	d437b88bc6	36	0:00:00.040000	 0.0022	cut	lock.QC_hg38__chr_keep.txt
