# Pipeline started at 06-11 17:02:36

# pid	hash	cid	runtime	mem	cmd	lock
358201	6c3896cbdb	1	0:00:00.030000	 0.0	ln	lock.raw__K562_PRO-seq_10.fastq.gz
358202	54e340b9c4	2	0:02:07.170000	 0.0025	pigz	lock.fastq__K562_PRO-seq_10_R1.fastq
359564	c346dac081	3	0:01:48.790000	 2.8582	cutadapt	lock.fastq__K562_PRO-seq_10_R1_processed.fastq
360121	aa47d912d8	4	0:01:27.480000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_10_R1_processed.fastq
360123	aa47d912d8	5	0:01:44.580000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_10_R1_processed.fastq
361209	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_10_R1_processed_fastqc.html
361239	732f7c3a87	6f	0:02:45.580000	 0.2132	fastqc	lock.trimmed_fastqc
361414	b8475180ad	7	0:00:00.090000	 0.0015	touch	lock.fastq__processed_R1.flag
361415	f1c2c364ea	8	0:00:07.110000	 0.2011	Rscript	lock.cutadapt__K562_PRO-seq_10_R1_adapter_insertion_distribution.pdf
362121	08b37f2eb3	9	0:25:46.590000	 3.7189	bowtie2	lock.aligned_hg38__K562_PRO-seq_10_sort.bam
362122	08b37f2eb3	10	0:26:06.650000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_10_sort.bam
362123	08b37f2eb3	11	0:32:09.040000	 0.889	samtools	lock.aligned_hg38__K562_PRO-seq_10_sort.bam
368552	b75b1c6df8	12	0:01:26.430000	 0.0185	samtools	lock.aligned_hg38__K562_PRO-seq_10_sort.bam
373561	53f7a7869f	13	0:01:47.750000	 0.0092	pigz	lock.prealignments__K562_PRO-seq_10_human_rDNA_unmap.fq.gz
373896	5b5672c66f	14	0:00:43.510000	 0.009	samtools	lock.aligned_hg38__K562_PRO-seq_10_temp.bam.bai
374099	7d2650c512	15	0:00:41.470000	 0.008	samtools	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374216	c86f77d0c6	18	0:00:00.090000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374214	c86f77d0c6	16	0:00:00.110000	 0.0047	samtools	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374217	c86f77d0c6	19	0:00:00.130000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374215	c86f77d0c6	17	0:00:00.140000	 0.0007	cut	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374219	446b88ec7d	20	0:01:01.130000	 0.0193	samtools	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374617	89bd0c743b	21	0:00:00.370000	 0.0015	mv	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
374618	7d2650c512	22	0:00:38.360000	 0.0083	samtools	lock.aligned_hg38__K562_PRO-seq_10_noMT.bam
375089	9d97db7c7a	24	0:00:57.900000	 1.4473	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_10_bamQC.tsv
375278	004ced6856	25	0:00:07.550000	 0.0095	samtools	lock.aligned_hg38__K562_PRO-seq_10_unmap.bam
375471	808549e219	26	0:03:08.770000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_10_minus.bam
376133	14d7a91a2d	27	0:03:01.250000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_10_minus.bam
376738	68c04fed52	28	0:00:00.250000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
376739	2a727d58ed	29	0:00:07.810000	 0.5209	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_10_plus_TssEnrichment.txt
376773	6ab93976d8	30	0:00:07	 0.5317	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_10_minus_TssEnrichment.txt
376806	6d6e531906	31	0:00:06.100000	 0.3163	Rscript	lock.QC_hg38__K562_PRO-seq_10_TSSenrichment.pdf
376829	a21de2d99d	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
376831	a21de2d99d	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
376830	a21de2d99d	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
376832	a21de2d99d	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
376834	5e32b938e4	36	0:00:00.020000	 0.0	cut	lock.QC_hg38__chr_keep.txt
376836	32cd9aad8e	37	0:00:01.640000	 0.0023	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
376837	32cd9aad8e	38	0:00:01.840000	 0.097	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
376841	09371f20c6	39	0:00:00.360000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
376842	09371f20c6	40	0:00:00.600000	 0.0065	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
376844	f1c94a6f7f	41	0:00:57.120000	 0.0158	bedtools	lock.QC_hg38__K562_PRO-seq_10_TSS_density.bed
376846	f1c94a6f7f	43	0:00:57.800000	 0.0106	sort	lock.QC_hg38__K562_PRO-seq_10_TSS_density.bed
376845	f1c94a6f7f	42	0:00:57.850000	 0.001	awk	lock.QC_hg38__K562_PRO-seq_10_TSS_density.bed
376847	f1c94a6f7f	44	0:00:57.920000	 0.0031	sort	lock.QC_hg38__K562_PRO-seq_10_TSS_density.bed
376901	e1e480e4f7	47	0:01:26.040000	 0.0059	sort	lock.QC_hg38__K562_PRO-seq_10_gene_body_density.bed
376899	e1e480e4f7	45	0:01:26.060000	 0.1184	bedtools	lock.QC_hg38__K562_PRO-seq_10_gene_body_density.bed
376900	e1e480e4f7	46	0:01:26.080000	 0.001	awk	lock.QC_hg38__K562_PRO-seq_10_gene_body_density.bed
376977	189a2f6563	49	0:00:00.080000	 0.0	awk	lock.QC_hg38__K562_PRO-seq_10_pause_index.bed
376978	189a2f6563	50	0:00:00.880000	 0.0	env	lock.QC_hg38__K562_PRO-seq_10_pause_index.bed
376976	189a2f6563	48	0:27:01.400000	 0.0007	join	None
# Pipeline started at 06-11 19:03:35

# pid	hash	cid	runtime	mem	cmd	lock
199107	c9fea894d8	28	0:00:00.100000	 0.0007	join	lock.QC_hg38__K562_PRO-seq_10_pause_index.bed
