File_mb	3686.04	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	49645278	PEPPRO
Fastq_reads	49645278	PEPPRO
Reads_with_adapter	42291028.0	PEPPRO
Uninformative_adapter_reads	1244198.0	PEPPRO
Pct_uninformative_adapter_reads	2.5062	PEPPRO
Trimmed_reads	48401080	PEPPRO
Trim_loss_rate	2.51	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2312	PEPPRO
Aligned_reads_human_rDNA	4467182.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	43394061	PEPPRO
QC_filtered_reads	4669173	PEPPRO
Aligned_reads	38724888	PEPPRO
Alignment_rate	80.01	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	4.6	PEPPRO
Mitochondrial_reads	914079	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.81	PEPPRO
PBC1	0.91	PEPPRO
PBC2	13.6	PEPPRO
Unmapped_reads	539837	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
File_mb	3686.04	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
File_mb	3686.04	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Pause_index	10.6	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.4	PEPPRO
Time	0:29:34	PEPPRO
Success	06-14-21:38:38	PEPPRO
