File_mb	1443.18	PEPPRO
Read_type	PAIRED	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	69434420	PEPPRO
Fastq_reads	69434420	PEPPRO
Trimmed_reads	16997812	PEPPRO
Trim_loss_rate	75.52	PEPPRO
Reads_with_adapter	27510738.0	PEPPRO
Uninformative_adapter_reads	17169444.0	PEPPRO
Duplicate_reads	1324320.0	PEPPRO
Pct_uninformative_adapter_reads	49.4551	PEPPRO
Trimmed_reads	33995624	PEPPRO
Trim_loss_rate	51.04	PEPPRO
Peak_adapter_insertion_size	20	PEPPRO
Degradation_ratio	1.0317	PEPPRO
Aligned_reads_human_rDNA	3496780.0	PEPPRO
Alignment_rate_human_rDNA	10.29	PEPPRO
Mapped_reads	26231527	PEPPRO
QC_filtered_reads	15331637	PEPPRO
Aligned_reads	10899890.0	PEPPRO
Alignment_rate	32.06	PEPPRO
Total_efficiency	15.7	PEPPRO
Read_depth	2.48	PEPPRO
Mitochondrial_reads	504617	PEPPRO
Maximum_read_length	38	PEPPRO
Genome_size	3099922541	PEPPRO
Frac_exp_unique_at_10M	0.8538	PEPPRO
NRF	1.0	PEPPRO
PBC1	5845127.5	PEPPRO
PBC2	5845127.5	PEPPRO
Unmapped_reads	3999373	PEPPRO
TSS_coding_score	33.8	PEPPRO
TSS_non-coding_score	12.3	PEPPRO
Pause_index	33.82	PEPPRO
Plus_FRiP	0.39	PEPPRO
Minus_FRiP	0.36	PEPPRO
mRNA_contamination	1.29	PEPPRO
Time	1:58:11	PEPPRO
Success	06-15-09:15:29	PEPPRO
