File_mb	25439.68	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	347627030	PEPPRO
Fastq_reads	347627030	PEPPRO
Reads_with_adapter	296156505.0	PEPPRO
Uninformative_adapter_reads	8705410.0	PEPPRO
Pct_uninformative_adapter_reads	2.5042	PEPPRO
Trimmed_reads	338921620	PEPPRO
Trim_loss_rate	2.5	PEPPRO
File_mb	25439.68	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Trimmed_reads	338921620	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2313	PEPPRO
Aligned_reads_human_rDNA	31276877.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	303870332	PEPPRO
QC_filtered_reads	32723809	PEPPRO
Aligned_reads	271146523	PEPPRO
Alignment_rate	80.0	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	21.5	PEPPRO
Mitochondrial_reads	6405734	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.38	PEPPRO
PBC1	0.63	PEPPRO
PBC2	4.34	PEPPRO
Unmapped_reads	3774411	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
File_mb	25439.68	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Pause_index	10.88	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.37	PEPPRO
Time	1:47:12	PEPPRO
Success	06-14-22:57:22	PEPPRO
