# Pipeline started at 06-11 16:59:47

# pid	hash	cid	runtime	mem	cmd	lock
86337	d664fd87d4	1	0:00:00.030000	 0.0	ln	lock.raw__K562_PRO-seq_02.fastq.gz
86338	0575149242	2	0:00:20.190000	 0.0025	pigz	lock.fastq__K562_PRO-seq_02_R1.fastq
86744	ad172b255d	3	0:00:20.530000	 0.7657	cutadapt	lock.fastq__K562_PRO-seq_02_R1_processed.fastq
86820	db2847a8f6	4	0:00:07.770000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_02_R1_processed.fastq
86821	db2847a8f6	5	0:00:11.130000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_02_R1_processed.fastq
86885	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_PRO-seq_02_R1_processed_fastqc.html
86890	99c4439cfd	6f	0:00:36.480000	 0.1899	fastqc	lock.trimmed_fastqc
86963	dd19a9c76d	7	0:00:00.040000	 0.0	touch	lock.fastq__processed_R1.flag
86964	d8797e5530	8	0:00:05.780000	 0.2207	Rscript	lock.cutadapt__K562_PRO-seq_02_R1_adapter_insertion_distribution.pdf
87112	2b07c98f72	10	0:07:14.050000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_02_sort.bam
87110	2b07c98f72	9	0:07:14.200000	 3.6219	bowtie2	lock.aligned_hg38__K562_PRO-seq_02_sort.bam
87113	2b07c98f72	11	0:08:36.560000	 0.8868	samtools	lock.aligned_hg38__K562_PRO-seq_02_sort.bam
88203	0a74eb346a	12	0:00:20.680000	 0.0149	samtools	lock.aligned_hg38__K562_PRO-seq_02_sort.bam
88886	da29863942	13	0:00:26.940000	 0.0065	pigz	lock.prealignments__K562_PRO-seq_02_human_rDNA_unmap.fq.gz
89249	b53669b171	14	0:00:09.320000	 0.0098	samtools	lock.aligned_hg38__K562_PRO-seq_02_temp.bam.bai
89267	cbdd0225ec	15	0:00:08.200000	 0.0086	samtools	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89279	0035a27a59	16	0:00:00.050000	 0.0	samtools	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89281	0035a27a59	18	0:00:00.070000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89280	0035a27a59	17	0:00:00.100000	 0.0	cut	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89282	0035a27a59	19	0:00:00.120000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89284	f1e0d01977	20	0:00:15.790000	 0.0159	samtools	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89311	d6ae8f38c8	21	0:00:00.180000	 0.0008	mv	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89313	cbdd0225ec	22	0:00:08.260000	 0.0082	samtools	lock.aligned_hg38__K562_PRO-seq_02_noMT.bam
89354	b796401c80	24	0:00:17.090000	 0.6786	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_02_bamQC.tsv
89392	52d986d7c2	25	0:00:01.690000	 0.0073	samtools	lock.aligned_hg38__K562_PRO-seq_02_unmap.bam
89417	042f62524a	26	0:00:40.780000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_02_minus.bam
89694	42fc8f2a07	27	0:00:39.730000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_02_minus.bam
89729	578ee242a1	28	0:00:00.390000	 0.001	sed	lock.QC_hg38__minus_TSS.tsv
89730	81e587d400	29	0:00:04.540000	 0.5974	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_02_plus_TssEnrichment.txt
89753	da88ecf358	30	0:00:04.210000	 0.6664	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_02_minus_TssEnrichment.txt
89775	35373becce	31	0:00:08.060000	 0.2009	Rscript	lock.QC_hg38__K562_PRO-seq_02_TSSenrichment.pdf
89797	4a86ab4ec6	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
89799	4a86ab4ec6	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
89798	4a86ab4ec6	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
