# Pipeline started at 06-11 17:07:52

# pid	hash	cid	runtime	mem	cmd	lock
73933	e943852810	1	0:00:00.030000	 0.0004	ln	lock.raw__K562_PRO-seq_90.fastq.gz
73934	a580b4400a	2	0:14:39.960000	 0.0025	pigz	lock.fastq__K562_PRO-seq_90_R1.fastq
78713	bd7773146d	3	0:26:15.110000	 13.4099	cutadapt	lock.fastq__K562_PRO-seq_90_R1_processed.fastq
81973	2a28652feb	4	0:14:29.450000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_90_R1_processed.fastq
81974	2a28652feb	5	0:14:31.670000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_90_R1_processed.fastq
85528	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_90_R1_processed_fastqc.html
85722	75e6179c7f	6f	0:01:41.010000	 0.2003	fastqc	None
# Pipeline started at 06-11 19:07:40

# pid	hash	cid	runtime	mem	cmd	lock
139941	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_PRO-seq_90_R1_processed_fastqc.html
140400	75e6179c7f	6f	0:24:43.370000	 0.3376	fastqc	lock.trimmed_fastqc
143002	408aa8bbf1	7	0:00:00.370000	 0.0015	touch	lock.fastq__processed_R1.flag
143009	fba4a6fc84	8	0:00:04.840000	 0.3163	Rscript	lock.cutadapt__K562_PRO-seq_90_R1_adapter_insertion_distribution.pdf
150325	8eb691eb18	9	2:05:54.910000	 4.2069	bowtie2	lock.aligned_hg38__K562_PRO-seq_90_sort.bam
150331	8eb691eb18	10	2:06:14.940000	 0.0038	samtools	lock.aligned_hg38__K562_PRO-seq_90_sort.bam
150332	8eb691eb18	11	2:58:55.420000	 0.9393	samtools	lock.aligned_hg38__K562_PRO-seq_90_sort.bam
172122	e1cb112854	12	0:07:58.450000	 0.0408	samtools	lock.aligned_hg38__K562_PRO-seq_90_sort.bam
178496	3d9e5de3cc	13	0:05:41.970000	 0.022	pigz	lock.prealignments__K562_PRO-seq_90_human_rDNA_unmap.fq.gz
179314	ad56752d6f	14	0:05:41.160000	 0.0253	samtools	lock.aligned_hg38__K562_PRO-seq_90_temp.bam.bai
179863	5166247e76	15	0:05:04.500000	 0.0254	samtools	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
180402	7ca0be7dc2	18	0:00:00.090000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
180400	7ca0be7dc2	16	0:00:00.100000	 0.0087	samtools	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
180403	7ca0be7dc2	19	0:00:00.110000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
180401	7ca0be7dc2	17	0:00:00.120000	 0.0007	cut	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
180405	9958d8f2e9	20	0:03:42.690000	 0.0376	samtools	lock.aligned_hg38__K562_PRO-seq_90_noMT.bam
