File_mb	32665.2	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	446930263	PEPPRO
Fastq_reads	446930263	PEPPRO
Reads_with_adapter	380755198.0	PEPPRO
Uninformative_adapter_reads	11194446.0	PEPPRO
Pct_uninformative_adapter_reads	2.5047	PEPPRO
Trimmed_reads	435735817	PEPPRO
Trim_loss_rate	2.5	PEPPRO
File_mb	32665.2	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Trimmed_reads	435735817	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2312	PEPPRO
Aligned_reads_human_rDNA	40216117.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	390665301	PEPPRO
QC_filtered_reads	42066109	PEPPRO
Aligned_reads	348599192	PEPPRO
Alignment_rate	80.0	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	26.92	PEPPRO
Mitochondrial_reads	8235203	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.31	PEPPRO
PBC1	0.57	PEPPRO
PBC2	4.0	PEPPRO
Unmapped_reads	4854399	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
File_mb	32665.2	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Pause_index	10.94	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.37	PEPPRO
Time	1:59:42	PEPPRO
Success	06-14-23:10:30	PEPPRO
