# Pipeline started at 06-15 07:17:11

# pid	hash	cid	runtime	mem	cmd	lock
13570	8732b24518	1	0:00:00.020000	 0.0	ln	lock.raw__K562_RNA-seq_70.fastq.gz
13571	466f809831	2	0:04:42.440000	 0.0025	pigz	lock.fastq__K562_RNA-seq_70_R1.fastq
14198	bf219233dd	3	0:02:55.930000	 3.9988	cutadapt	lock.fastq__K562_RNA-seq_70_R1_processed.fastq
14579	edef2bd69a	4	0:01:55.340000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_70_R1_processed.fastq
14580	edef2bd69a	5	0:02:06.370000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_70_R1_processed.fastq
15064	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_RNA-seq_70_R1_processed_fastqc.html
15098	5962cd5847	6f	0:04:19.110000	 0.244	fastqc	lock.trimmed_fastqc
15668	bf9f63b802	7	0:00:00.050000	 0.0004	touch	lock.fastq__processed_R1.flag
15669	15cc0faa89	8	0:00:04.730000	 0.3165	Rscript	lock.cutadapt__K562_RNA-seq_70_R1_adapter_insertion_distribution.pdf
16483	3ce9bd8025	10	0:26:19.990000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_70_sort.bam
16477	3ce9bd8025	9	0:26:20.010000	 3.713	bowtie2	lock.aligned_hg38__K562_RNA-seq_70_sort.bam
16484	3ce9bd8025	11	0:35:47.290000	 0.8891	samtools	lock.aligned_hg38__K562_RNA-seq_70_sort.bam
20398	251c946a51	12	0:03:15.210000	 0.0188	samtools	lock.aligned_hg38__K562_RNA-seq_70_sort.bam
22407	9622b3ac46	13	0:02:45.160000	 0.0094	pigz	lock.prealignments__K562_RNA-seq_70_human_rDNA_unmap.fq.gz
22566	82d5118088	14	0:01:11.820000	 0.0161	samtools	lock.aligned_hg38__K562_RNA-seq_70_temp.bam.bai
22823	99dd33d8e5	15	0:00:51.340000	 0.0152	samtools	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22868	06299ab897	16	0:00:00.050000	 0.0	samtools	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22870	06299ab897	18	0:00:00.060000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22869	06299ab897	17	0:00:00.080000	 0.0	cut	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22871	06299ab897	19	0:00:00.090000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22873	3b7ce93ba4	20	0:00:55.810000	 0.0195	samtools	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22934	c3e95a373d	21	0:00:00.410000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
22935	99dd33d8e5	22	0:00:47.580000	 0.0157	samtools	lock.aligned_hg38__K562_RNA-seq_70_noMT.bam
23334	8444181257	24	0:01:04.300000	 1.3958	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_70_bamQC.tsv
23424	4a547705a9	25	0:00:19.570000	 0.0175	samtools	lock.aligned_hg38__K562_RNA-seq_70_unmap.bam
23503	c596c3245d	26	0:03:42.190000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_70_minus.bam
23880	3a316e29af	27	0:03:36.770000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_70_minus.bam
24065	28cde10010	28	0:00:00.210000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
24066	5ca2a5db6a	29	0:00:09.480000	 0.5189	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_70_plus_TssEnrichment.txt
24101	26c312bddb	30	0:00:07.070000	 0.5813	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_70_minus_TssEnrichment.txt
24172	458794ebb3	31	0:00:07.370000	 0.2043	Rscript	lock.QC_hg38__K562_RNA-seq_70_TSSenrichment.pdf
24404	a092e068a5	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
24406	a092e068a5	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
24405	a092e068a5	33	0:00:00.070000	 0.0	grep	lock.QC_hg38__chr_order.txt
24407	a092e068a5	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
24410	6bf60188ce	36	0:00:00.020000	 0.0	cut	lock.QC_hg38__chr_keep.txt
24412	81bf94d84d	37	0:00:01.690000	 0.0042	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
24413	81bf94d84d	38	0:00:01.960000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
24417	ba975b70dc	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
24418	ba975b70dc	40	0:00:00.340000	 0.0051	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
24421	5156d21c65	42	0:01:10.740000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_70_TSS_density.bed
24423	5156d21c65	44	0:01:11.570000	 0.0025	sort	lock.QC_hg38__K562_RNA-seq_70_TSS_density.bed
24420	5156d21c65	41	0:01:11.590000	 0.0526	bedtools	lock.QC_hg38__K562_RNA-seq_70_TSS_density.bed
24422	5156d21c65	43	0:01:11.610000	 0.0056	sort	lock.QC_hg38__K562_RNA-seq_70_TSS_density.bed
24497	93dd491ac4	45	0:01:41.460000	 0.2441	bedtools	lock.QC_hg38__K562_RNA-seq_70_gene_body_density.bed
24499	93dd491ac4	47	0:01:41.530000	 0.0049	sort	lock.QC_hg38__K562_RNA-seq_70_gene_body_density.bed
24498	93dd491ac4	46	0:01:41.550000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_70_gene_body_density.bed
24588	8e03d87dc2	48	0:00:00.150000	 0.0007	join	lock.QC_hg38__K562_RNA-seq_70_pause_index.bed
24590	8e03d87dc2	50	0:00:00.340000	 0.0041	env	lock.QC_hg38__K562_RNA-seq_70_pause_index.bed
24589	8e03d87dc2	49	0:00:00.360000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_70_pause_index.bed
24596	e0c19c10e6	51	0:00:00.040000	 0.0015	awk	lock.QC_hg38__K562_RNA-seq_70_pause_index.bed
24601	937ddb1412	52	0:00:04.730000	 0.3165	Rscript	lock.QC_hg38__K562_RNA-seq_70_pause_index.pdf
24622	23606efae9	53	0:00:00.040000	 0.0019	pigz	lock.QC_hg38__K562_RNA-seq_70_pause_index.bed.gz
24740	9808e6e003	54	0:00:00.740000	 0.0042	grep	lock.signal_hg38__K562_RNA-seq_70_gene_coverage.bed
24741	9808e6e003	55	0:00:00.770000	 0.0056	bedtools	lock.signal_hg38__K562_RNA-seq_70_gene_coverage.bed
24743	a69884aafa	56	0:01:39.180000	 0.1981	bedtools	lock.signal_hg38__K562_RNA-seq_70_gene_coverage.bed
25016	266fd6bf11	57	0:00:00.040000	 0.0015	ln	lock.raw__hg38_annotations.bed
25017	76d57d0c07	58	0:00:00.370000	 0.0023	pigz	lock.raw__hg38_annotations.bed
25026	81d0b0741c	59	0:00:01.360000	 0.0023	awk	lock.QC_hg38__Enhancer
25028	dbb183c8a4	60	0:00:00.040000	 0.0	cut	lock.QC_hg38__Enhancer_sort.bed
25029	dbb183c8a4	61	0:00:00.700000	 0.0023	grep	lock.QC_hg38__Enhancer_sort.bed
25031	dbb183c8a4	63	0:00:00.740000	 0.0121	bedtools	lock.QC_hg38__Enhancer_sort.bed
25030	dbb183c8a4	62	0:00:00.760000	 0.0007	cut	lock.QC_hg38__Enhancer_sort.bed
25034	c5f870e5d8	64	0:00:34.410000	 0.0284	bedtools	lock.QC_hg38__K562_RNA-seq_70_Enhancer_plus_coverage.bed
25064	245bb31597	65	0:00:33.970000	 0.0363	bedtools	lock.QC_hg38__K562_RNA-seq_70_Enhancer_minus_coverage.bed
25096	8f1c437786	67	0:00:00.070000	 0.0	cut	lock.QC_hg38__Promoter_sort.bed
25097	8f1c437786	68	0:00:00.280000	 0.0026	grep	lock.QC_hg38__Promoter_sort.bed
25099	8f1c437786	70	0:00:00.300000	 0.0086	bedtools	lock.QC_hg38__Promoter_sort.bed
25098	8f1c437786	69	0:00:00.310000	 0.0007	cut	lock.QC_hg38__Promoter_sort.bed
25101	32538d23a1	71	0:00:38.240000	 0.1414	bedtools	lock.QC_hg38__K562_RNA-seq_70_Promoter_plus_coverage.bed
25134	04148064bf	72	0:00:36.450000	 0.0696	bedtools	lock.QC_hg38__K562_RNA-seq_70_Promoter_minus_coverage.bed
25169	1de8822024	74	0:00:00.040000	 0.0015	mv	lock.QC_hg38__Promoter_Flanking_Region
25170	466efb6247	75	0:00:00.040000	 0.0	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
25172	466efb6247	77	0:00:01.010000	 0.0007	cut	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
25171	466efb6247	76	0:00:01.020000	 0.0023	grep	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
25173	466efb6247	78	0:00:01.050000	 0.0121	bedtools	lock.QC_hg38__Promoter_Flanking_Region_sort.bed
25176	600acd9b58	79	0:00:35.970000	 0.0209	bedtools	lock.QC_hg38__K562_RNA-seq_70_Promoter_Flanking_Region_plus_coverage.bed
25209	a17a678ac5	80	0:00:35.120000	 0.0509	bedtools	lock.QC_hg38__K562_RNA-seq_70_Promoter_Flanking_Region_minus_coverage.bed
25241	4c69a59240	82	0:00:00.050000	 0.0015	mv	lock.QC_hg38__5_UTR
25242	c99541059b	83	0:00:00.040000	 0.0	cut	lock.QC_hg38__5_UTR_sort.bed
25243	c99541059b	84	0:00:00.500000	 0.0026	grep	lock.QC_hg38__5_UTR_sort.bed
25245	c99541059b	86	0:00:00.570000	 0.0295	bedtools	lock.QC_hg38__5_UTR_sort.bed
25244	c99541059b	85	0:00:00.590000	 0.0007	cut	lock.QC_hg38__5_UTR_sort.bed
25247	98260f8c41	87	0:00:34.650000	 0.0241	bedtools	lock.QC_hg38__K562_RNA-seq_70_5_UTR_plus_coverage.bed
25515	379dc3426e	88	0:00:34.810000	 0.0295	bedtools	lock.QC_hg38__K562_RNA-seq_70_5_UTR_minus_coverage.bed
25547	386d2cc9b3	90	0:00:00.040000	 0.0015	mv	lock.QC_hg38__3_UTR
25548	5c291e02c2	91	0:00:00.040000	 0.0	cut	lock.QC_hg38__3_UTR_sort.bed
25549	5c291e02c2	92	0:00:00.580000	 0.0026	grep	lock.QC_hg38__3_UTR_sort.bed
25551	5c291e02c2	94	0:00:00.650000	 0.0113	bedtools	lock.QC_hg38__3_UTR_sort.bed
25550	5c291e02c2	93	0:00:00.670000	 0.0007	cut	lock.QC_hg38__3_UTR_sort.bed
25554	605f65e2b4	95	0:00:37.140000	 0.0449	bedtools	lock.QC_hg38__K562_RNA-seq_70_3_UTR_plus_coverage.bed
25587	98eb4c4175	96	0:00:38.550000	 0.057	bedtools	lock.QC_hg38__K562_RNA-seq_70_3_UTR_minus_coverage.bed
25620	dec01c4d49	98	0:00:00.060000	 0.0	cut	lock.QC_hg38__Exon_sort.bed
25622	dec01c4d49	99	0:00:02.650000	 0.0041	grep	lock.QC_hg38__Exon_sort.bed
25624	dec01c4d49	101	0:00:02.880000	 0.158	bedtools	lock.QC_hg38__Exon_sort.bed
25623	dec01c4d49	100	0:00:02.890000	 0.0007	cut	lock.QC_hg38__Exon_sort.bed
25628	0277a843c2	102	0:00:43.960000	 0.1774	bedtools	lock.QC_hg38__K562_RNA-seq_70_Exon_plus_coverage.bed
25669	5dbc9620ee	103	0:00:43.380000	 0.063	bedtools	lock.QC_hg38__K562_RNA-seq_70_Exon_minus_coverage.bed
25707	c4f6b2cea9	105	0:00:00.060000	 0.0	cut	lock.QC_hg38__Intron_sort.bed
25709	c4f6b2cea9	107	0:00:01.310000	 0.0007	cut	lock.QC_hg38__Intron_sort.bed
25708	c4f6b2cea9	106	0:00:01.320000	 0.0023	grep	lock.QC_hg38__Intron_sort.bed
25710	c4f6b2cea9	108	0:00:01.470000	 0.0773	bedtools	lock.QC_hg38__Intron_sort.bed
25713	6bbe1e44d6	109	0:00:41.140000	 0.1324	bedtools	lock.QC_hg38__K562_RNA-seq_70_Intron_plus_coverage.bed
25752	d555036fe1	110	0:00:38.830000	 0.067	bedtools	lock.QC_hg38__K562_RNA-seq_70_Intron_minus_coverage.bed
25989	ec08257e59	111	0:00:38.450000	 0.4453	Rscript	lock.QC_hg38__K562_RNA-seq_70_cFRiF.pdf
26039	1275b9801b	112	0:00:27.660000	 0.4453	Rscript	lock.QC_hg38__K562_RNA-seq_70_FRiF.pdf
26074	6b28d7dcbf	114	0:00:05.060000	 0.0873	bedtools	lock.QC_hg38__hg38_introns_sort.bed
26073	6b28d7dcbf	113	0:00:05.080000	 0.0045	grep	lock.QC_hg38__hg38_introns_sort.bed
26080	eb61410277	115	0:00:04.710000	 0.0047	grep	lock.QC_hg38__hg38_introns_sort.bed
26082	eb61410277	117	0:00:05.350000	 0.0064	bedtools	lock.QC_hg38__hg38_introns_sort.bed
26081	eb61410277	116	0:00:05.360000	 0.0333	bedtools	lock.QC_hg38__hg38_introns_sort.bed
26088	63ae98ca8e	118	0:01:21.560000	 0.1615	bedtools	lock.QC_hg38__K562_RNA-seq_70_introns_coverage.bed
26160	069636a1f7	119	0:01:22.480000	 0.1513	bedtools	lock.QC_hg38__K562_RNA-seq_70_introns_coverage.bed
26232	81654b7bc0	120	0:00:00.550000	 0.0076	awk	lock.QC_hg38__K562_RNA-seq_70_exons_rpkm.bed
26234	81654b7bc0	122	0:00:00.570000	 0.0025	sort	lock.QC_hg38__K562_RNA-seq_70_exons_rpkm.bed
26233	81654b7bc0	121	0:00:00.580000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_70_exons_rpkm.bed
