# Pipeline started at 06-15 07:17:10

# pid	hash	cid	runtime	mem	cmd	lock
364242	a40d8129bf	1	0:00:00.030000	 0.0	ln	lock.raw__K562_RNA-seq_80.fastq.gz
364243	890dac9426	2	0:02:58.510000	 0.0025	pigz	lock.fastq__K562_RNA-seq_80_R1.fastq
364771	7b6bf65677	3	0:02:52.150000	 4.845	cutadapt	lock.fastq__K562_RNA-seq_80_R1_processed.fastq
365139	7bac4a2986	5	0:02:08.760000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_80_R1_processed.fastq
365138	7bac4a2986	4	0:02:08.790000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_80_R1_processed.fastq
365688	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_RNA-seq_80_R1_processed_fastqc.html
365734	f2c0d11116	6f	0:05:16.960000	 0.2421	fastqc	lock.trimmed_fastqc
366215	06fc085b32	7	0:00:00.250000	 0.0015	touch	lock.fastq__processed_R1.flag
366220	81bf87005f	8	0:00:07.820000	 0.2064	Rscript	lock.cutadapt__K562_RNA-seq_80_R1_adapter_insertion_distribution.pdf
366967	4a1710f42e	9	0:28:44.110000	 3.7352	bowtie2	lock.aligned_hg38__K562_RNA-seq_80_sort.bam
366974	4a1710f42e	10	0:29:04.170000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_80_sort.bam
366975	4a1710f42e	11	0:38:18.120000	 0.8915	samtools	lock.aligned_hg38__K562_RNA-seq_80_sort.bam
371405	e15a7fd023	12	0:03:19.280000	 0.0188	samtools	lock.aligned_hg38__K562_RNA-seq_80_sort.bam
373399	3a69c00ac5	13	0:02:32.490000	 0.0136	pigz	lock.prealignments__K562_RNA-seq_80_human_rDNA_unmap.fq.gz
373749	7c0e32a7f2	14	0:01:07.630000	 0.0164	samtools	lock.aligned_hg38__K562_RNA-seq_80_temp.bam.bai
373810	fd4aa4ab64	15	0:00:47.260000	 0.0161	samtools	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373849	e57d2f53f6	16	0:00:00.050000	 0.0	samtools	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373852	e57d2f53f6	18	0:00:00.070000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373851	e57d2f53f6	17	0:00:00.080000	 0.0	cut	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373853	e57d2f53f6	19	0:00:00.100000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373855	72f09e97c1	20	0:00:55.240000	 0.0195	samtools	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373916	e09a4c0d6b	21	0:00:00.410000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
373917	fd4aa4ab64	22	0:00:44.720000	 0.0159	samtools	lock.aligned_hg38__K562_RNA-seq_80_noMT.bam
374330	a09a12a5b8	24	0:00:48.690000	 2.2809	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_80_bamQC.tsv
374399	19d1c86675	25	0:00:19.720000	 0.0175	samtools	lock.aligned_hg38__K562_RNA-seq_80_unmap.bam
374454	711eb91831	26	0:03:35.920000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_80_minus.bam
374827	f8edab08e2	27	0:03:28.420000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_80_minus.bam
375061	2b1456bed6	28	0:00:00.210000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
375063	a9e0390315	29	0:00:09.580000	 0.5147	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_80_plus_TssEnrichment.txt
375363	a743263145	30	0:00:06.830000	 0.5947	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_80_minus_TssEnrichment.txt
375395	43d7530245	31	0:00:05.970000	 0.3165	Rscript	lock.QC_hg38__K562_RNA-seq_80_TSSenrichment.pdf
375419	fd7408bfcc	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
375421	fd7408bfcc	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
