# Pipeline started at 06-11 17:07:22

# pid	hash	cid	runtime	mem	cmd	lock
218552	cb64b111b3	1	0:00:00.040000	 0.0004	ln	lock.raw__K562_PRO-seq_80.fastq.gz
218557	a6a11a612f	2	0:12:48.660000	 0.0026	pigz	lock.fastq__K562_PRO-seq_80_R1.fastq
228512	fcfc87a100	3	0:21:54.990000	 10.2657	cutadapt	lock.fastq__K562_PRO-seq_80_R1_processed.fastq
232399	e35b6da23d	4	0:11:35.580000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_80_R1_processed.fastq
232402	e35b6da23d	5	0:11:48.030000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_80_R1_processed.fastq
236482	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_80_R1_processed_fastqc.html
236899	fead8b02ea	6f	0:08:02.520000	 0.2244	fastqc	None
# Pipeline started at 06-11 19:07:10

# pid	hash	cid	runtime	mem	cmd	lock
4963	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_PRO-seq_80_R1_processed_fastqc.html
5543	fead8b02ea	6f	0:21:17	 0.2766	fastqc	lock.trimmed_fastqc
8943	9d29df7595	7	0:00:00.130000	 0.0015	touch	lock.fastq__processed_R1.flag
8949	a3bd9988c0	8	0:00:04.840000	 0.3184	Rscript	lock.cutadapt__K562_PRO-seq_80_R1_adapter_insertion_distribution.pdf
18880	030d8bdc44	9	2:01:55.400000	 4.028	bowtie2	lock.aligned_hg38__K562_PRO-seq_80_sort.bam
18887	030d8bdc44	10	2:02:15.470000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_80_sort.bam
18888	030d8bdc44	11	2:48:39.210000	 0.909	samtools	lock.aligned_hg38__K562_PRO-seq_80_sort.bam
55880	1de9385dc5	12	0:08:20.200000	 0.0285	samtools	lock.aligned_hg38__K562_PRO-seq_80_sort.bam
62213	fd630df855	13	0:06:12.500000	 0.019	pigz	lock.prealignments__K562_PRO-seq_80_human_rDNA_unmap.fq.gz
