# Pipeline started at 06-15 06:57:52

# pid	hash	cid	runtime	mem	cmd	lock
261342	92cfa5122f	1	0:00:00.050000	 0.0015	ln	lock.raw__K562_PRO-seq_20.fastq.gz
261343	44092fd057	2	0:02:40.750000	 0.0025	pigz	lock.fastq__K562_PRO-seq_20_R1.fastq
261906	618e790c19	3	0:02:35.640000	 4.6316	cutadapt	lock.fastq__K562_PRO-seq_20_R1_processed.fastq
262260	26fdd2c9f4	4	0:01:53.040000	 0.0008	seqtk	lock.fastq__K562_PRO-seq_20_R1_processed.fastq
262261	26fdd2c9f4	5	0:01:57.790000	 0.0023	seqtk	lock.fastq__K562_PRO-seq_20_R1_processed.fastq
262414	78c13b97da	6	0:00:00.030000	 0.0	echo	lock.fastqc__K562_PRO-seq_20_R1_processed_fastqc.html
262435	b3a41ae763	6f	0:05:40.700000	 0.2159	fastqc	lock.trimmed_fastqc
262986	d4a9bbf72c	7	0:00:00.130000	 0.0015	touch	lock.fastq__processed_R1.flag
262992	6cc4cb9b50	8	0:00:08.070000	 0.1229	Rscript	lock.cutadapt__K562_PRO-seq_20_R1_adapter_insertion_distribution.pdf
264831	76744ee204	10	0:55:25.370000	 0.0037	samtools	lock.aligned_hg38__K562_PRO-seq_20_sort.bam
264826	76744ee204	9	0:55:25.390000	 3.7215	bowtie2	lock.aligned_hg38__K562_PRO-seq_20_sort.bam
264832	76744ee204	11	1:07:56.770000	 0.891	samtools	lock.aligned_hg38__K562_PRO-seq_20_sort.bam
271209	b18d49aad4	12	0:02:51.480000	 0.0184	samtools	lock.aligned_hg38__K562_PRO-seq_20_sort.bam
274046	605d59945a	13	0:03:01.720000	 0.0092	pigz	lock.prealignments__K562_PRO-seq_20_human_rDNA_unmap.fq.gz
274469	abfa055845	14	0:01:26.850000	 0.0127	samtools	lock.aligned_hg38__K562_PRO-seq_20_temp.bam.bai
274545	ff849a408a	15	0:01:14.500000	 0.0131	samtools	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274608	3aa0af47d1	17	0:00:00.080000	 0.0	cut	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274610	3aa0af47d1	19	0:00:00.100000	 0.0	grep	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274607	3aa0af47d1	16	0:00:00.120000	 0.0084	samtools	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274609	3aa0af47d1	18	0:00:00.130000	 0.0	awk	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274612	648d14f978	20	0:01:41.870000	 0.0193	samtools	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274904	f295261fd9	21	0:00:00.820000	 0.0015	mv	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
274906	ff849a408a	22	0:01:14.970000	 0.0128	samtools	lock.aligned_hg38__K562_PRO-seq_20_noMT.bam
275415	d742774e8d	24	0:01:52.370000	 2.4201	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_PRO-seq_20_bamQC.tsv
275537	b5a023bb95	25	0:00:16.010000	 0.0096	samtools	lock.aligned_hg38__K562_PRO-seq_20_unmap.bam
275595	861233ac46	26	0:06:06.820000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_20_minus.bam
276096	9996615b32	27	0:05:54.080000	 0.0063	samtools	lock.aligned_hg38__K562_PRO-seq_20_minus.bam
276690	78263fdcb1	28	0:00:00.300000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
276695	b1dadbd78d	29	0:00:13.660000	 0.5443	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_20_plus_TssEnrichment.txt
276733	c9b286d16f	30	0:00:11.760000	 0.5551	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_PRO-seq_20_minus_TssEnrichment.txt
276960	bc04dec76a	31	0:00:06.300000	 0.2857	Rscript	lock.QC_hg38__K562_PRO-seq_20_TSSenrichment.pdf
276986	e9e5462e6b	32	0:00:00.050000	 0.0	samtools	lock.QC_hg38__chr_order.txt
276988	e9e5462e6b	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
276987	e9e5462e6b	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
276989	e9e5462e6b	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
276992	6fa2ccffbc	36	0:00:00.020000	 0.0	cut	lock.QC_hg38__chr_keep.txt
276994	5b5589fc70	37	0:00:01.640000	 0.0042	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
276995	5b5589fc70	38	0:00:01.870000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
276998	cc4df7b6dd	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
276999	cc4df7b6dd	40	0:00:00.330000	 0.0051	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
277004	98746bbe7f	44	0:01:52.710000	 0.0025	sort	lock.QC_hg38__K562_PRO-seq_20_TSS_density.bed
