File_mb	7335.34	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	99310774	PEPPRO
Fastq_reads	99310774	PEPPRO
Reads_with_adapter	84602654.0	PEPPRO
Uninformative_adapter_reads	2486025.0	PEPPRO
Pct_uninformative_adapter_reads	2.5033	PEPPRO
Trimmed_reads	96824749	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2311	PEPPRO
Aligned_reads_human_rDNA	8934644.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	86810990	PEPPRO
QC_filtered_reads	9341224	PEPPRO
Aligned_reads	77469766	PEPPRO
Alignment_rate	80.01	PEPPRO
Total_efficiency	78.01	PEPPRO
Read_depth	7.58	PEPPRO
Mitochondrial_reads	1829855	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.69	PEPPRO
PBC1	0.84	PEPPRO
PBC2	8.4	PEPPRO
Unmapped_reads	1079115	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
Pause_index	10.75	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.39	PEPPRO
Time	3:28:03	PEPPRO
Success	06-15-10:25:55	PEPPRO
