File_mb	38578.5	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	496581677	PEPPRO
Fastq_reads	496581677	PEPPRO
Reads_with_adapter	423059183.0	PEPPRO
Uninformative_adapter_reads	12437983.0	PEPPRO
Pct_uninformative_adapter_reads	2.5047	PEPPRO
Trimmed_reads	484143694	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2312	PEPPRO
Aligned_reads_human_rDNA	44680364.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	434069790	PEPPRO
QC_filtered_reads	46741044	PEPPRO
Aligned_reads	387328746	PEPPRO
Alignment_rate	80.0	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	29.61	PEPPRO
Mitochondrial_reads	9149071	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.28	PEPPRO
PBC1	0.54	PEPPRO
PBC2	3.89	PEPPRO
Unmapped_reads	5393540	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
File_mb	38578.5	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Pause_index	10.96	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.37	PEPPRO
Time	2:23:44	PEPPRO
Success	06-14-23:34:32	PEPPRO
