File_mb	5665.7	PEPPRO
Read_type	SINGLE	PEPPRO
Genome	hg38	PEPPRO
Raw_reads	70000000	PEPPRO
Fastq_reads	70000000	PEPPRO
Reads_with_adapter	59632858.0	PEPPRO
Uninformative_adapter_reads	1752284.0	PEPPRO
Pct_uninformative_adapter_reads	2.5033	PEPPRO
Trimmed_reads	68247716	PEPPRO
Trim_loss_rate	2.5	PEPPRO
Peak_adapter_insertion_size	34	PEPPRO
Degradation_ratio	0.2311	PEPPRO
Aligned_reads_human_rDNA	6298510.0	PEPPRO
Alignment_rate_human_rDNA	9.23	PEPPRO
Mapped_reads	61188335	PEPPRO
QC_filtered_reads	6585652	PEPPRO
Aligned_reads	54602683	PEPPRO
Alignment_rate	80.01	PEPPRO
Total_efficiency	78.0	PEPPRO
Read_depth	5.84	PEPPRO
Mitochondrial_reads	1289952	PEPPRO
Maximum_read_length	100	PEPPRO
Genome_size	3099922541	PEPPRO
NRF	0.76	PEPPRO
PBC1	0.88	PEPPRO
PBC2	10.64	PEPPRO
Unmapped_reads	760871	PEPPRO
TSS_coding_score	13.9	PEPPRO
TSS_non-coding_score	5.8	PEPPRO
Pause_index	10.69	PEPPRO
Plus_FRiP	0.36	PEPPRO
Minus_FRiP	0.34	PEPPRO
mRNA_contamination	1.4	PEPPRO
Time	2:33:27	PEPPRO
Success	06-15-09:50:34	PEPPRO
