# Pipeline started at 06-15 07:17:07

# pid	hash	cid	runtime	mem	cmd	lock
436786	e4199b3f1c	1	0:00:00.020000	 0.0	ln	lock.raw__K562_RNA-seq_0.fastq.gz
436787	753c934d00	2	0:03:08.760000	 0.0025	pigz	lock.fastq__K562_RNA-seq_0_R1.fastq
437302	1d766b6de3	3	0:02:15.380000	 4.5881	cutadapt	lock.fastq__K562_RNA-seq_0_R1_processed.fastq
437448	a460a4ddb2	5	0:02:12.340000	 0.0023	seqtk	lock.fastq__K562_RNA-seq_0_R1_processed.fastq
437447	a460a4ddb2	4	0:02:12.360000	 0.0008	seqtk	lock.fastq__K562_RNA-seq_0_R1_processed.fastq
437831	78c13b97da	6	0:00:00.020000	 0.0	echo	lock.fastqc__K562_RNA-seq_0_R1_processed_fastqc.html
437855	def148a310	6f	0:04:43.660000	 0.2096	fastqc	lock.trimmed_fastqc
438396	247562be25	7	0:00:00.040000	 0.0015	touch	lock.fastq__processed_R1.flag
438397	188f44ffbe	8	0:00:08.630000	 0.1163	Rscript	lock.cutadapt__K562_RNA-seq_0_R1_adapter_insertion_distribution.pdf
439020	ae53ec8f81	10	0:38:14.670000	 0.0037	samtools	lock.aligned_hg38__K562_RNA-seq_0_sort.bam
439014	ae53ec8f81	9	0:38:14.690000	 3.7208	bowtie2	lock.aligned_hg38__K562_RNA-seq_0_sort.bam
439021	ae53ec8f81	11	0:47:11.920000	 0.8891	samtools	lock.aligned_hg38__K562_RNA-seq_0_sort.bam
443653	800d7453d6	12	0:01:48.200000	 0.0185	samtools	lock.aligned_hg38__K562_RNA-seq_0_sort.bam
446024	a2a131f6ab	13	0:02:08.550000	 0.0092	pigz	lock.prealignments__K562_RNA-seq_0_human_rDNA_unmap.fq.gz
446160	1a339e111c	14	0:00:59.890000	 0.0172	samtools	lock.aligned_hg38__K562_RNA-seq_0_temp.bam.bai
446213	aa8a5dfc52	15	0:00:53.040000	 0.016	samtools	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446449	27cfd59352	18	0:00:00.080000	 0.0	awk	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446447	27cfd59352	16	0:00:00.100000	 0.0066	samtools	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446450	27cfd59352	19	0:00:00.110000	 0.0	grep	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446448	27cfd59352	17	0:00:00.120000	 0.0007	cut	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446452	8580819357	20	0:01:05.930000	 0.0193	samtools	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446526	c179261d76	21	0:00:00.450000	 0.0015	mv	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446527	aa8a5dfc52	22	0:00:52.200000	 0.016	samtools	lock.aligned_hg38__K562_RNA-seq_0_noMT.bam
446717	6451c408e9	24	0:01:17.030000	 1.7662	/scratch/jps3dp/tools/databio//peppro/tools/bamQC.py	lock.QC_hg38__K562_RNA-seq_0_bamQC.tsv
447078	84be96e96c	25	0:00:11.600000	 0.0091	samtools	lock.aligned_hg38__K562_RNA-seq_0_unmap.bam
447126	aabb523503	26	0:04:14.750000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_0_minus.bam
447568	7558826013	27	0:04:03.240000	 0.0063	samtools	lock.aligned_hg38__K562_RNA-seq_0_minus.bam
447769	aa65ca4760	28	0:00:00.210000	 0.0015	sed	lock.QC_hg38__minus_TSS.tsv
447771	f0a01c9923	29	0:00:10.240000	 0.5356	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_0_plus_TssEnrichment.txt
448048	bec048b94f	30	0:00:08.720000	 0.5464	/scratch/jps3dp/tools/databio//peppro/tools/pyTssEnrichment.py	lock.QC_hg38__K562_RNA-seq_0_minus_TssEnrichment.txt
448085	92e4cb0656	31	0:00:06.130000	 0.3165	Rscript	lock.QC_hg38__K562_RNA-seq_0_TSSenrichment.pdf
448107	18190d902c	32	0:00:00.040000	 0.0	samtools	lock.QC_hg38__chr_order.txt
448109	18190d902c	34	0:00:00.060000	 0.0	awk	lock.QC_hg38__chr_order.txt
448108	18190d902c	33	0:00:00.080000	 0.0	grep	lock.QC_hg38__chr_order.txt
448110	18190d902c	35	0:00:00.090000	 0.0	awk	lock.QC_hg38__chr_order.txt
448112	77e0fcbe63	36	0:00:00.030000	 0.0015	cut	lock.QC_hg38__chr_keep.txt
448114	6d17926e4d	37	0:00:01.650000	 0.0042	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
448115	6d17926e4d	38	0:00:01.830000	 0.0927	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
448119	0761b5ef37	39	0:00:00.310000	 0.0026	grep	lock.QC_hg38__hg38_ensembl_gene_body.bed
448120	0761b5ef37	40	0:00:00.340000	 0.0043	bedtools	lock.QC_hg38__hg38_ensembl_gene_body.bed
448123	753ede7e80	42	0:01:19.470000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_0_TSS_density.bed
448125	753ede7e80	44	0:01:20.340000	 0.0025	sort	lock.QC_hg38__K562_RNA-seq_0_TSS_density.bed
448122	753ede7e80	41	0:01:20.360000	 0.0187	bedtools	lock.QC_hg38__K562_RNA-seq_0_TSS_density.bed
448124	753ede7e80	43	0:01:20.380000	 0.0048	sort	lock.QC_hg38__K562_RNA-seq_0_TSS_density.bed
448193	3613182610	46	0:02:04.130000	 0.001	awk	lock.QC_hg38__K562_RNA-seq_0_gene_body_density.bed
448192	3613182610	45	0:02:04.150000	 0.1637	bedtools	lock.QC_hg38__K562_RNA-seq_0_gene_body_density.bed
448194	3613182610	47	0:02:04.220000	 0.0052	sort	lock.QC_hg38__K562_RNA-seq_0_gene_body_density.bed
448299	eac3abd520	48	0:00:00.160000	 0.0007	join	lock.QC_hg38__K562_RNA-seq_0_pause_index.bed
448301	eac3abd520	50	0:00:00.380000	 0.0041	env	lock.QC_hg38__K562_RNA-seq_0_pause_index.bed
